"sound.files","duration","selec","start","end","class"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0555100018473738,338,44.5729114833873,44.6284214852347,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0095700003184902,345,46.0456315323995,46.055201532718,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00134000004459267,349,46.7836215569598,46.7849615570044,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.017240000573743,365,49.8622116594153,49.8794516599891,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0350600011667979,370,50.0440716654676,50.0791316666344,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0282700009408217,375,50.3860516768487,50.4143216777896,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00967000032181886,382,50.7513016890043,50.7609716893261,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.123950004125057,383,50.7674516895417,50.8914016936668,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.172820005751454,393,51.1090917009115,51.281911706663,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.113560003779277,396,51.357301709172,51.4708617129512,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0378400012593119,412,53.1206617678566,53.1585017691159,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00739000024594105,415,53.4116117775394,53.4190017777854,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0220600007341574,416,53.4252017779917,53.4472617787259,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00360000011980333,425,55.0091618307059,55.0127618308257,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0342500011398386,426,55.4229218444759,55.4571718456157,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0140600004679214,434,56.157601868926,56.171661869394,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00344000011448742,437,56.7756818894958,56.7791218896102,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0062900002093329,438,56.7833418897507,56.78963188996,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0324900010812641,439,57.1414519016686,57.1739419027499,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0356100011850984,440,57.308621907232,57.3442319084171,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00431000014344107,458,59.8365319913609,59.8408419915043,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00148000004924853,459,59.8482319917503,59.8497119917995,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0477900015904567,461,60.216702004013,60.2644920056034,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.171810005717845,465,60.4658220123037,60.6376320180215,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0140500004675843,472,60.7785820227123,60.7926320231799,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.114920003824537,474,60.8424220248369,60.9573420286615,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.103660003449811,485,61.5193220473642,61.622982050814,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0035500001181461,511,62.735632087843,62.7391820879612,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.011390000379059,513,63.1235621007533,63.1349521011324,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00888000029551961,514,63.1379821012332,63.1468621015287,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00119000003960679,519,63.8875521261789,63.8887421262185,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00420000013977528,521,63.9052621267683,63.9094621269081,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00547000018204358,523,64.6315321509386,64.6370021511206,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0207500006905548,524,64.6409421512518,64.6616921519423,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0171900005720858,533,66.9575122283473,66.9747022289193,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0353700011771139,538,68.9102122933331,68.9455822945103,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0734300024437431,546,69.1007322996737,69.1741623021174,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0440200014649861,607,71.0482123644858,71.0922323659508,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0133200004433007,615,71.3465823744156,71.3599023748589,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0265000008819243,618,71.4893923791683,71.5158923800502,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00908000030217693,621,72.1641224016233,72.1732024019255,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0119100003963695,661,75.1512125010338,75.1631225014301,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0113800003787361,664,76.447732544182,76.4591125445607,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0486100016177318,674,77.1071525661275,77.1557625677452,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00259000008618671,680,77.4556625777259,77.4582525778121,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0303100010087149,681,77.4653525780484,77.4956625790571,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0908700030241647,706,78.0763125983811,78.1671826014053,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0386700012869454,722,78.6815226185225,78.7201926198095,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00182000006057592,745,89.0640229640523,89.0658429641129,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0489800016300563,747,90.0831129979677,90.1320929995977,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0303700010107093,753,90.6552630170088,90.6856330180196,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00119000003959968,778,91.1190630324441,91.1202530324837,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.178050005925513,788,91.2915630381849,91.4696130441104,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0379000012613204,812,91.8547430569276,91.8926430581889,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0422400014057445,816,92.4059630752722,92.4482030766779,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.026950000896889,820,93.6929631181036,93.7199131190005,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0251300008363273,825,94.0121431287259,94.0372731295622,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0520300017315662,836,94.2037531351027,94.2557831368342,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0798000026557446,854,94.4890731445981,94.5688731472539,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0170900005687571,920,114.074813796412,114.091903796981,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0235700007844031,921,115.571723846229,115.595293847014,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00351000011680469,928,116.59699388035,116.600503880467,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0350700011671279,930,116.890463890117,116.925533891284,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0574100019106112,944,117.268223902689,117.325633904599,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0458100015245577,972,117.931643924767,117.977453926292,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0346300011524932,978,118.157493932284,118.192123933436,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0382200012719665,991,118.588093946614,118.626313947886,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.135820004520085,1001,118.858233955604,118.994053960124,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00424000014110959,1020,119.666253982495,119.670493982636,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00441000014676263,1022,119.684593983106,119.689003983252,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0390200012985957,1030,120.128443997877,120.167463999175,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0934700031106814,1036,120.432524007997,120.525994011107,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0793300026400914,1053,120.761254018937,120.840584021577,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0310600010336799,1067,121.099514030194,121.130574031228,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00593000019735257,1068,121.135804031402,121.141734031599,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0116100003863835,1077,121.586734046409,121.598344046795,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0603300020077882,1084,121.790464053189,121.850794055197,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0215800007181883,1114,123.080054096106,123.101634096825,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0497200016546913,1125,126.362144205335,126.411864206989,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0137800004586097,1128,126.590584212937,126.604364213396,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.025080000834663,1141,126.780004219241,126.805084220076,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00117000003893963,1144,127.568404245479,127.569574245518,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0448300014919454,1148,127.719964250523,127.764794252015,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.003550000118139,1155,128.040814261201,128.044364261319,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00136000004525272,1156,128.047654261428,128.049014261474,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00607000020201554,1157,128.053924261637,128.059994261839,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00320000010648869,1158,128.066904262069,128.070104262175,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0566000018836519,1171,128.468834275445,128.525434277329,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0440400014656461,1205,129.481454309145,129.525494310611,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0356900011877599,1254,131.599544379635,131.635234380823,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0157400005238344,1260,131.815844386834,131.831584387358,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0240200007993963,1270,132.128364397234,132.152384398034,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00821000027323748,1290,133.449594441205,133.457804441478,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0198800006616011,1292,135.474414508591,135.494294509253,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0180200005997051,1307,136.40105453943,136.419074540029,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0201100006692627,1317,139.104094629387,139.124204630056,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0741000024660536,1328,140.181634665247,140.255734667713,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0323800010776267,1339,140.441764673905,140.474144674982,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0357200011887642,1381,142.491014742104,142.526734743292,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0257100008556392,1399,142.851374754096,142.877084754952,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0310100010320298,1423,143.649634780663,143.680644781695,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0982300032690944,1431,143.861914787727,143.960144790996,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0393200013085675,1461,145.047494827183,145.086814828492,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0364600012133849,1470,145.705814849092,145.742274850306,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0281100009354986,1483,147.685054914961,147.713164915897,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0282400009398316,1489,147.902204922188,147.930444923128,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0505000016806605,1497,148.107364929016,148.157864930697,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0225800007514749,1499,148.273454934543,148.296034935295,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.037570001250316,1504,148.441354940131,148.478924941381,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.066900002226447,1506,148.570394944426,148.637294946652,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0120800004020225,1531,149.642284980098,149.6543649805,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0428000014243821,1537,149.892574988428,149.935374989852,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0152200005065311,1548,151.382255038004,151.397475038511,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0461100015345437,1552,152.168065064156,152.214175065691,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.125110004163673,1583,153.311275102202,153.436385106366,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00236000007853931,1731,176.709465880894,176.711825880973,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0240000007987078,1738,177.349095902181,177.37309590298,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00789000026259146,1745,178.457325939063,178.465215939326,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0165800005517838,1746,178.468615939439,178.485195939991,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0310000010316571,1750,178.966915956022,178.997915957054,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0256500008536307,1782,180.128835994691,180.154485995545,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0344200011454916,1790,180.485946006576,180.520366007721,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00505000016806889,1791,180.523686007832,180.528736008,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0159100005294874,1843,183.097176093477,183.113086094007,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0108300003604143,1845,183.751896115267,183.762726115627,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0427900014240663,1856,184.429096137804,184.471886139228,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00173000005756307,1866,184.975816155999,184.977546156056,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.06243000207769,1868,185.085576159651,185.148006161729,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0318900010612992,1894,185.843166184864,185.875056185925,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0329600010969102,1898,186.699026213347,186.731986214444,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0190300006333359,1919,187.996066256513,188.015096257146,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0352400011727809,1926,190.311526333571,190.346766334744,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0544600018124299,1931,190.831946350891,190.886406352703,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0155700005181529,1964,193.646586444562,193.66215644508,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.040300001341194,2006,195.406046503117,195.446346504458,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0580600019322333,2019,195.732696513988,195.79075651592,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0550300018313976,2021,195.896126519427,195.951156521258,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00346000011512615,2060,197.692236579201,197.695696579316,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0221200007361801,2070,199.250726631068,199.272846631804,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.184300006133498,2076,199.397646635957,199.581946642091,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00788000026224722,2096,201.251766697663,201.259646697925,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0169000005624298,2100,201.638276710526,201.655176711088,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.054780001823076,2140,203.49567677234,203.550456774163,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0447600014896352,2231,210.42264700287,210.467407004359,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0168500005607655,2242,215.562467173923,215.579317174484,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0335800011175422,2289,221.928397385781,221.961977386899,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0645300021475634,2298,222.196007394687,222.260537396835,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.108680003616882,2311,222.620537408816,222.729217412433,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0759100025262853,2329,223.178907427398,223.254817429924,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0157200005231743,2375,225.600257507981,225.615977508504,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0409800013638346,2431,230.100487657749,230.141467659112,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00819000027254901,2444,230.765007679864,230.773197680136,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0273000009085536,2481,234.339647798828,234.366947799736,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0863900028750493,2494,236.516657871279,236.603047874154,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0653000021731884,2514,237.079347890005,237.144647892178,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0106400003541012,2606,240.379547999836,240.39018800019,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.187260006232009,2609,240.467668002768,240.654928009,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.142960004757697,2616,240.817308014405,240.960268019162,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00113000003761954,2641,242.024168054569,242.025298054606,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00493000016408018,2659,244.002668120413,244.007598120577,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0784600026111661,2672,244.341778131699,244.42023813431,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.026320000875927,2698,245.677288176145,245.703608177021,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0351900011711166,2751,246.700418210195,246.735608211366,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0188500006273387,2782,249.167488292299,249.186338292926,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.026170000870934,2798,249.91722831725,249.943398318121,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00971000032313896,2816,251.171808359002,251.181518359326,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.00751000024993687,2818,251.198218359881,251.205728360131,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.18527000616578,2831,251.854158381711,252.039428387877,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.155750005183364,2855,252.44607840141,252.601828406594,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0119600003980054,2981,256.986418552513,256.998378552911,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0237900007917347,3011,257.621308573642,257.645098574434,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.044300001474312,3059,258.735278610715,258.779578612189,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0980200032620928,3065,259.36011863151,259.458138634772,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0134600004479921,3080,259.995068652641,260.008528653089,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0306700010207237,3089,260.205348659639,260.23601866066,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0854700028444313,3106,260.922688683512,261.008158686356,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0436800014537084,3117,261.381418698778,261.425098700232,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0907500030201618,3125,262.032438720444,262.123188723465,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0903200030058429,3163,262.941038750683,263.031358753689,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0350100011651193,3180,264.522218803304,264.55722880447,"true.positive"
"A-CT-10_AL_E02_22-2022-02-24_09-05-42_0000003.wav",0.0379200012619663,3193,269.166538957867,269.204458959129,"true.positive"
