"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels","peak.freq","duration","SNR"
"T0000002-1.wav",6842,35.7973,35.8188100000023,59.2369,49.1968,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.8359375,0.0215100000023014,0.588722130191682
"T0000002-1.wav",6843,36.29,36.3128499999976,79.0663,69.5281,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.9765625,0.0228499999976037,0.399514195480601
"T0000002-1.wav",6844,36.9299,36.9446900000011,63.504,53.4639,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.1328125,0.0147900000010992,4.98339543388209
"T0000002-1.wav",6845,36.9427,36.9648799999999,84.5884,69.7791,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,76.3671875,0.0221799999998993,-2.44910855543863
"T0000002-1.wav",6846,37.5436,37.5811572470002,91.6165,63.755,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,67.3828125,0.0375572470002012,12.4792231461886
"T0000002-1.wav",6847,40.3263,40.3511699999975,68.5241,56.7269,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,64.6484375,0.0248699999974988,2.51482925174447
"T0000002-1.wav",6848,43.4095,43.44176,78.3133,65.7631,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.5859375,0.0322600000000008,2.02423135067978
"T0000002-1.wav",6849,43.7489,43.7925900000022,59.488,49.1968,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,54.1015625,0.0436900000022007,0.952360124578725
"T0000002-1.wav",6850,45.5846,45.621570000001,63.504,53.7149,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,59.9609375,0.0369700000009985,9.55624367579604
"T0000002-1.wav",6851,45.8151,45.8305599999987,61.245,51.2048,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.2265625,0.0154599999986971,4.62899405672401
"T0000002-1.wav",6852,45.9462,45.9630000000012,64.508,52.7108,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.9140625,0.0168000000012043,2.5954591537769
"T0000002-1.wav",6853,45.9724,45.9912200000011,80.0703,67.7711,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,78.3203125,0.0188200000010994,0.573217505373701
"T0000002-1.wav",6854,46.6674,46.6909300000022,81.5763,70.0301,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,80.2734375,0.0235300000021965,2.4177236064464
"T0000002-1.wav",6855,47.3914,47.4102199999975,68.0221,56.2249,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.1328125,0.0188199999975041,0.980501546917744
"T0000002-1.wav",6856,47.6286,47.6568299999999,62.5,52.2088,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.6171875,0.0282299999999012,2.99507739571783
"T0000002-1.wav",6857,47.8491,47.8645599999987,64.257,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0154599999986971,0.648710686643246
"T0000002-1.wav",6858,48.4823,48.4977599999987,66.5161,56.4759,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,63.0859375,0.0154599999986971,3.48798195132795
"T0000002-1.wav",6859,48.4944,48.5138899999988,87.6004,79.5683,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,84.9609375,0.0194899999988039,0.24811104742137
"T0000002-1.wav",6860,52.4325,52.4788799999998,60.492,49.9498,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.6171875,0.0463799999998002,3.82148512261169
"T0000002-1.wav",6861,52.4722,52.5723499999984,84.0863,65.01,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,73.6328125,0.100149999998401,1.17196307557318
"T0000002-1.wav",6862,57.1403,57.1550900000011,60.492,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.3984375,0.0147900000010992,1.73471601781699
"T0000002-1.wav",6863,57.9744,57.9965799999999,55.9739,46.1847,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,51.3671875,0.0221799999998993,5.2978633634036
"T0000002-1.wav",6864,58.3327,58.3568999999998,63.504,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.5234375,0.0241999999997944,3.12498517762693
"T0000002-1.wav",6865,58.6446,58.6929899999999,56.7269,45.4317,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.5390625,0.0483899999999053,4.65647558575113
"T0000002-1.wav",6866,59.0486,59.075490000001,56.9779,46.9378,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.1484375,0.0268900000009964,1.55670271831298
"T0000002-1.wav",6867,59.3369,59.3543800000023,58.2329,49.1968,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.2265625,0.0174800000023012,0.426276385460034
"T0000002-1.wav",6868,60.8842,60.9359499999987,59.99,46.4357,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.9296875,0.0517499999986981,1.70304857829197
"T0000002-1.wav",6869,61.303,61.3312299999999,81.0743,64.257,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,77.5390625,0.0282299999999012,1.38518857806262
"T0000002-1.wav",6870,63.7912,63.8429599999985,86.0944,65.7631,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,76.7578125,0.0517599999984952,4.32500718140445
"T0000002-1.wav",6871,64.2436,64.2758700000033,81.8273,67.7711,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.1953125,0.0322700000032938,-0.0653828756831121
"T0000002-1.wav",6872,64.212,64.2536799999985,64.006,49.4478,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.5234375,0.0416799999984931,1.67754023247733
"T0000002-1.wav",6873,64.6167,64.6382000000026,81.0743,68.2731,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.8046875,0.0215000000026038,1.17728131744196
"T0000002-1.wav",6874,65.2236,65.2692999999988,67.0181,50.7028,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,59.9609375,0.0456999999987886,6.27309678743372
"T0000002-1.wav",6875,66.5135,66.5652499999987,65.512,49.6988,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0517499999987052,10.793029422039
"T0000002-1.wav",6876,66.7931,66.8334299999998,65.512,47.6908,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0403299999997984,2.1129341518881
"T0000002-1.wav",6877,66.8173,66.85359,90.1104,71.5361,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,82.2265625,0.0362899999999939,-2.36857389422708
"T0000002-1.wav",6878,68.0305,68.0694899999973,79.8193,63.002,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.4140625,0.0389899999972982,0.971905587000926
"T0000002-1.wav",6879,69.0905,69.1409099999998,69.0261,52.7108,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,63.0859375,0.0504099999998004,11.467697247838
"T0000002-1.wav",6880,69.3675,69.4051399999987,60.241,48.6948,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.8359375,0.0376399999986887,5.03060132551349
"T0000002-1.wav",6881,70.1989,70.2143599999987,55.2209,45.6827,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,51.3671875,0.0154599999987113,0.692847024443
"T0000002-1.wav",6882,70.213,70.2284599999987,74.7992,64.257,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,70.1171875,0.0154599999987113,0.38231061750674
"T0000002-1.wav",6883,72.077,72.1085899999987,80.8233,68.2731,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,76.7578125,0.031589999998701,1.0644143479072
"T0000002-1.wav",6884,72.0662,72.0829999999976,58.4839,46.1847,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,54.8828125,0.0167999999976018,0.183405948996279
"T0000002-1.wav",6885,74.6083,74.6304799999999,65.01,52.9618,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.6171875,0.0221799999999064,0.767814733271149
"T0000002-1.wav",6886,77.3541,77.3856899999987,57.9819,44.4277,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.5390625,0.031589999998701,2.07849945159238
"T0000002-1.wav",6887,78.5653,78.6163800000011,56.7269,45.1807,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.5390625,0.0510800000011074,6.15650042331989
"T0000002-1.wav",6888,78.7293,78.766950000002,60.994,46.4357,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.2265625,0.037650000002003,4.34905110796102
"T0000002-1.wav",6889,79.425,79.4586099999986,85.3414,63.253,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,73.6328125,0.0336099999986033,3.94413602907877
"T0000002-1.wav",6890,79.7866,79.8323099999985,70.0301,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0457099999984933,4.48903515644374
"T0000002-1.wav",6891,79.9116,79.9861999999999,85.5924,62.5,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,79.4921875,0.0745999999998901,3.01451699271545
"T0000002-1.wav",6892,81.506,81.5268299999977,74.5482,61.747,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,72.4609375,0.0208299999977015,0.856484400379667
"T0000002-1.wav",6893,81.7762,81.8017499999985,60.241,48.1928,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,53.3203125,0.0255499999985034,7.39283516769105
"T0000002-1.wav",6894,82.0868,82.1042799999986,65.512,52.9618,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.0078125,0.0174799999985993,1.49230333168096
"T0000002-1.wav",6895,83.2899,83.3302299999998,87.0984,67.7711,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.1953125,0.0403299999997984,4.95120533903673
"T0000002-1.wav",6896,83.5366,83.5547499999999,65.01,54.9699,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.018149999999892,0.311453655043776
"T0000002-1.wav",6897,83.5534,83.5648299999987,80.8233,72.0382,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,78.7109375,0.0114299999986969,0.640703157652679
"T0000002-1.wav",6898,86.6326,86.6648599999999,65.01,53.7149,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.5234375,0.0322599999999085,8.6282756598983
"T0000002-1.wav",6899,86.6501,86.6830300000012,90.3614,69.2771,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.5859375,0.0329300000012012,-5.5268597077236
"T0000002-1.wav",6900,87.2106,87.2610099999998,61.245,46.6867,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,55.6640625,0.0504099999998004,1.38449704189363
"T0000002-1.wav",6901,87.3888,87.4237499999975,59.2369,45.6827,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.1484375,0.0349499999974938,-0.00719811688813396
"T0000002-1.wav",6902,89.2775,89.2869099999988,80.5723,68.2731,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.5859375,0.00940999999879466,1.45692056043091
"T0000002-1.wav",6903,89.422,89.442840000001,80.5723,67.0181,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.8046875,0.0208400000010016,-1.26457611353053
"T0000002-1.wav",6904,89.8092,89.8374399999996,57.4799,46.4357,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.1484375,0.0282399999995988,0.77434723242892
"T0000002-1.wav",6905,89.8401,89.8656499999985,76.5562,62.5,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,73.2421875,0.0255499999984892,0.255843382882757
"T0000002-1.wav",6906,90.107,90.1406099999986,59.739,50.2008,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,55.6640625,0.0336099999986033,0.408961357893197
"T0000002-1.wav",6907,91.0782,91.1299599999985,59.739,49.9498,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,55.2734375,0.0517599999985094,3.65406020475929
"T0000002-1.wav",6908,93.8193,93.8441700000011,57.4799,46.6867,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,51.7578125,0.0248700000011013,-2.33222099541539
"T0000002-1.wav",6909,93.8402,93.8603699999998,78.5643,62.249,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.0234375,0.0201699999998084,2.99322404772645
"T0000002-1.wav",6910,94.1964,94.2273199999974,64.759,50.4518,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,62.6953125,0.0309199999974084,1.5710493731164
"T0000002-1.wav",6911,94.6877,94.7219799999999,60.241,50.7028,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.8359375,0.0342799999998959,3.54236725189271
"T0000002-1.wav",6912,94.4411,94.4686599999986,63.504,55.2209,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.3515625,0.0275599999985872,-0.248766745543127
"T0000002-1.wav",6913,97.8523,97.8939700000023,62.751,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.3984375,0.0416700000022985,3.42203917135165
"T0000002-1.wav",6914,99.901,99.9594699999999,59.488,46.9378,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.9296875,0.0584699999999003,1.20256372232549
"T0000002-1.wav",6915,101.4678,101.486620000001,67.2691,54.2169,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.3515625,0.0188200000009999,1.23586968763515
"T0000002-1.wav",6916,101.73,101.745459999999,56.2249,45.6827,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,53.7109375,0.0154599999989955,-0.15935364174719
"T0000002-1.wav",6917,102.4754,102.502290000001,67.0181,54.2169,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,64.6484375,0.0268900000010035,0.854685320413898
"T0000002-1.wav",6918,102.1837,102.20992,44.9297,28.1124,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,38.8671875,0.026219999999995,0.550594912800153
"T0000002-1.wav",6919,104.2197,104.240540000001,71.7871,60.994,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,65.8203125,0.0208400000010016,0.954985519515558
"T0000002-1.wav",6920,111.2491,111.290769999999,63.253,50.7028,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.1328125,0.0416699999990016,1.7454180153759
"T0000002-1.wav",6921,112.0671,112.098020000001,58.4839,47.4398,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.5390625,0.0309200000010037,2.18937492587871
"T0000002-1.wav",6922,112.0839,112.116830000001,82.5803,66.2651,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.8046875,0.0329300000010022,-0.626225222854937
"T0000002-1.wav",6923,113.107,113.131870000001,61.245,49.4478,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.4453125,0.0248700000010018,0.364818846474755
"T0000002-1.wav",6924,114.7531,114.780660000002,66.5161,53.9659,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,62.3046875,0.0275600000019978,0.770660001186501
"T0000002-1.wav",6925,115.1134,115.132890000002,62.5,53.2129,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.8359375,0.0194900000020084,0.661716897159238
"T0000002-1.wav",6926,115.4615,115.495109999999,64.508,53.2129,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.7890625,0.0336099999990012,2.701160011512
"T0000002-1.wav",6927,115.481,115.504529999999,82.8313,66.7671,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.8046875,0.0235299999989991,-1.45292618495886
"T0000002-1.wav",6928,117.0949,117.131870000001,64.508,50.7028,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.3515625,0.0369700000010056,6.84018342325325
"T0000002-1.wav",6929,117.1211,117.139920000001,81.0743,69.2771,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.9765625,0.0188200000009999,-3.23814779757772
"T0000002-1.wav",6930,117.6588,117.684349999998,64.508,53.9659,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,61.5234375,0.025549999998006,0.711002499735248
"T0000002-1.wav",6931,117.677,117.706579999999,86.8474,73.2932,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,83.3984375,0.0295799999989868,-2.15252516061247
"T0000002-1.wav",6932,121.1205,121.172259999998,59.739,49.6988,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.0546875,0.0517599999979979,4.66555811010011
"T0000002-1.wav",6933,121.6615,121.678980000002,59.739,48.4438,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.2265625,0.0174800000019957,2.84397672054121
"T0000002-1.wav",6934,121.6703,121.693820000002,82.5803,69.7791,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,76.3671875,0.0235200000020086,-0.367540395556578
"T0000002-1.wav",6935,121.8813,121.910199999998,62.751,52.7108,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,56.8359375,0.0288999999980035,3.47994256309382
"T0000002-1.wav",6936,124.6997,124.76019,61.747,47.4398,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,57.2265625,0.0604899999999873,7.88928018706211
"T0000002-1.wav",6937,125.1614,125.18761,63.002,51.2048,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0262100000000061,3.16185050317498
"T0000002-1.wav",6938,125.183,125.215929999998,82.3293,63.504,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,74.4140625,0.0329299999979895,-6.35916686108466
"T0000002-1.wav",6939,125.5842,125.607049999998,66.0141,52.9618,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,63.4765625,0.0228499999980016,4.87208281894152
"T0000002-1.wav",6940,125.6044,125.62255,77.8112,69.2771,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,75.1953125,0.0181500000000057,-6.52749214659528
"T0000002-1.wav",6941,126.9319,126.95811,64.759,51.9578,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.7421875,0.0262100000000061,9.63847619034163
"T0000002-1.wav",6942,127.2196,127.258590000001,70.2811,52.9618,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,65.4296875,0.0389900000010073,5.04761120960933
"T0000002-1.wav",6943,127.3352,127.362089999997,66.2651,53.2129,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.0078125,0.026889999996996,3.63514318533143
"T0000002-1.wav",6944,127.6618,127.714230000003,68.0221,55.7229,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,63.8671875,0.0524300000029996,6.37022687131467
"T0000002-1.wav",6945,129.4229,129.452469999999,63.253,54.9699,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.3984375,0.029569999999012,1.31802535242762
"T0000002-1.wav",6946,130.8176,130.8539,70.7831,56.7269,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,66.2109375,0.0363000000000113,4.39350357896727
"T0000002-1.wav",6947,130.8284,130.849910000002,90.8635,73.2932,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,84.5703125,0.0215100000020243,-4.65536138823868
"T0000002-1.wav",6948,131.0683,131.08847,67.0181,56.2249,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,65.4296875,0.0201700000000073,-0.322981363468562
"T0000002-1.wav",6949,131.0804,131.09653,87.6004,70.5321,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,81.8359375,0.016130000000004,-3.53262907857587
"T0000002-1.wav",6950,131.3022,131.329760000002,64.508,53.2129,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,58.7890625,0.027560000002012,5.4631290202212
"T0000002-1.wav",6951,132.5639,132.59011,67.0181,53.4639,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,63.4765625,0.0262100000000203,7.86737157935097
"T0000002-1.wav",6952,132.8677,132.902650000001,63.002,45.1807,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,52.9296875,0.0349500000009755,5.70701671504824
"T0000002-1.wav",6953,141.6246,141.645440000001,65.512,57.4799,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,62.3046875,0.0208400000010158,0.724245664649222
"T0000002-1.wav",6954,142.2618,142.28398,65.261,52.7108,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,59.5703125,0.0221800000000201,1.93451176959607
"T0000002-1.wav",6955,142.604,142.624840000001,85.0904,68.2731,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,81.4453125,0.0208400000009874,3.05469421657401
"T0000002-1.wav",6956,142.5912,142.602630000002,64.508,56.9779,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.3515625,0.011430000002008,0.81013483886301
"T0000002-1.wav",6957,142.7028,142.734390000002,63.755,53.4639,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,60.3515625,0.0315900000020122,3.99515030601403
"T0000002-1.wav",6958,143.0355,143.06978,68.7751,56.4759,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,65.0390625,0.0342799999999954,3.11918532404079
"T0000002-1.wav",6959,143.059,143.076479999999,85.0904,72.2892,1,"fixed_pooled_manual_annotations_JE.txt","T0000002.WAV",NA,82.2265625,0.0174799999990114,-1.10475482321187
