Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
38	Spectrogram 1	1	25.757899585	25.784243033	47766.7	77853.6
39	Spectrogram 1	1	25.910023631	25.966791907	41873.4	50248.1
40	Spectrogram 1	1	26.086301653	26.121364412	38771.7	64516.1
41	Spectrogram 1	1	26.580897514	26.603716135	39392.1	52109.2
42	Spectrogram 1	1	26.603716135	26.610394755	53039.7	70099.3
43	Spectrogram 1	1	26.618732689	26.626338896	58312.7	67307.7
44	Spectrogram 1	1	26.896188550	26.927911998	39392.1	54900.7
45	Spectrogram 1	1	27.602876136	27.618645101	55521.1	72270.5
46	Spectrogram 1	1	27.979771219	28.027449149	50558.3	75372.2
47	Spectrogram 1	1	27.971608460	27.983481563	40942.9	49317.6
48	Spectrogram 1	1	30.430848549	30.454780273	55831.3	77853.6
49	Spectrogram 1	1	30.711827861	30.746705102	41563.3	57692.3
50	Spectrogram 1	1	30.987251998	31.001351308	52109.2	75372.2
51	Spectrogram 1	1	31.008957515	31.039753377	51178.7	78163.8
52	Spectrogram 1	1	31.168876826	31.182976136	52419.4	71029.8
53	Spectrogram 1	1	31.186686481	31.218780963	52109.2	75062.0
54	Spectrogram 1	1	31.180193378	31.188912688	46215.9	54900.7
55	Spectrogram 1	1	31.342519897	31.367008173	38461.5	52109.2
57	Spectrogram 1	1	31.378695759	31.403555069	40632.8	53039.7
58	Spectrogram 1	1	31.629332687	31.664951997	39392.1	69478.9
59	Spectrogram 1	1	31.780976136	31.811771998	41873.4	50868.5
60	Spectrogram 1	1	34.285194758	34.306900275	49938.0	72890.8
61	Spectrogram 1	1	36.823538206	36.838750620	59863.5	72580.6
62	Spectrogram 1	1	37.346536136	37.374363721	44354.8	55210.9
63	Spectrogram 1	1	37.606464412	37.621862343	54280.4	72580.6
64	Spectrogram 1	1	37.780025791	37.797835446	54590.6	71960.3
65	Spectrogram 1	1	37.757578206	37.781695447	42183.6	54900.7
66	Spectrogram 1	1	38.091414757	38.115903032	50558.3	62965.3
67	Spectrogram 1	1	38.219054068	38.247994757	33188.6	48076.9
68	Spectrogram 1	1	38.245211999	38.259125792	51799.0	65446.7
69	Spectrogram 1	1	38.265433378	38.273596136	43114.1	67617.9
70	Spectrogram 1	1	38.419361654	38.473718205	39702.2	51488.8
71	Spectrogram 1	1	38.475758895	38.481695447	50868.5	69789.1
72	Spectrogram 1	1	38.632071999	38.660270619	52729.5	74131.5
73	Spectrogram 1	1	38.613891310	38.632814068	39702.2	52419.4
74	Spectrogram 1	1	38.795327169	38.829091307	53349.9	75682.4
75	Spectrogram 1	1	38.849498203	38.854321651	51799.0	69478.9
76	Spectrogram 1	1	38.973329240	39.005609240	38461.5	53039.7
77	Spectrogram 1	1	39.273315447	39.282776826	51178.7	65756.8
78	Spectrogram 1	1	39.264781654	39.275912688	39702.2	48387.1
79	Spectrogram 1	1	39.574903723	39.588260964	52109.2	69789.1
80	Spectrogram 1	1	39.892260964	39.907658895	44665.0	54280.4
81	Spectrogram 1	1	39.906174757	39.938083722	56761.8	93982.6
82	Spectrogram 1	1	40.554220964	40.576111999	53039.7	73201.0
83	Spectrogram 1	1	41.624843020	41.655082329	40942.9	54590.6
85	Spectrogram 1	1	44.009313376	44.046973376	41253.1	59243.2
87	Spectrogram 1	1	44.892656413	44.901004689	56451.6	66997.5
88	Spectrogram 1	1	47.218506757	47.230194343	62344.9	82816.4
89	Spectrogram 1	1	48.756465378	48.777057791	52109.2	65756.8
90	Spectrogram 1	1	48.745890895	48.758877102	40632.8	48076.9
91	Spectrogram 1	1	49.114837102	49.139510895	41253.1	50558.3
92	Spectrogram 1	1	51.990301929	52.008668136	44975.2	66687.3
93	Spectrogram 1	1	53.282179860	53.315572963	56141.4	92431.8
94	Spectrogram 1	1	56.108135723	56.115370895	62965.3	72890.8
95	Spectrogram 1	1	56.117411585	56.141899860	70409.4	89019.9
96	Spectrogram 1	1	56.387656413	56.425316412	44975.2	58933.0
97	Spectrogram 1	1	56.665347446	56.685939860	50558.3	61104.2
98	Spectrogram 1	1	56.790357792	56.824121930	49938.0	60794.0
99	Spectrogram 1	1	56.929495721	56.964372962	45285.4	57072.0
100	Spectrogram 1	1	57.319040550	57.330728136	57072.0	74441.7
101	Spectrogram 1	1	57.340375033	57.357257102	55210.9	74131.5
102	Spectrogram 1	1	57.982896413	57.991244689	52419.4	62344.9
103	Spectrogram 1	1	58.063967446	58.079365377	36910.7	50248.1
104	Spectrogram 1	1	58.100699860	58.120735722	39702.2	49627.8
105	Spectrogram 1	1	58.081220550	58.102369515	24193.5	31637.7
106	Spectrogram 1	1	58.236139861	58.259329515	38771.7	54900.7
107	Spectrogram 1	1	59.003435720	59.011041927	54280.4	71960.3
108	Spectrogram 1	1	59.035275723	59.058650895	53970.2	67307.7
109	Spectrogram 1	1	59.331008826	59.366813653	40012.4	52419.4
110	Spectrogram 1	1	59.570828827	59.602923309	41873.4	59243.2
111	Spectrogram 1	1	60.810103999	60.831623998	41873.4	52729.5
112	Spectrogram 1	1	61.146890895	61.163216412	48387.1	57692.3
113	Spectrogram 1	1	61.136872964	61.149488136	58002.5	70409.4
114	Spectrogram 1	1	61.160433653	61.167668826	62965.3	74751.9
115	Spectrogram 1	1	62.369492274	62.378211584	54900.7	68238.2
116	Spectrogram 1	1	62.379139170	62.387116412	40012.4	54590.6
117	Spectrogram 1	1	62.383220550	62.415129515	50558.3	74441.7
118	Spectrogram 1	1	62.546592274	62.610781239	36290.3	49938.0
119	Spectrogram 1	1	62.740139861	62.766854343	52109.2	70719.6
121	Spectrogram 1	1	62.910579171	62.950279860	51488.8	74751.9
122	Spectrogram 1	1	62.955288826	62.962152964	50558.3	66067.0
123	Spectrogram 1	1	63.226945378	63.239375033	28536.0	34739.5
124	Spectrogram 1	1	63.432574343	63.465410895	44665.0	55210.9
125	Spectrogram 1	1	63.462628136	63.471532964	58002.5	74131.5
126	Spectrogram 1	1	63.798552275	63.818773654	45595.5	56451.6
127	Spectrogram 1	1	63.936020549	63.943255721	40632.8	49317.6
128	Spectrogram 1	1	64.042293654	64.071790895	42183.6	55210.9
129	Spectrogram 1	1	64.161210204	64.168074342	41873.4	50248.1
130	Spectrogram 1	1	65.055071584	65.083084687	53660.0	73511.2
131	Spectrogram 1	1	65.305538482	65.327429516	45905.7	57072.0
134	Spectrogram 1	1	65.995000136	66.021529101	41563.3	56451.6
135	Spectrogram 1	1	66.726906344	66.741376689	44975.2	55521.1
136	Spectrogram 1	1	66.866415308	66.899251859	35049.6	56451.6
137	Spectrogram 1	1	67.607081515	67.633424963	40012.4	52419.4
138	Spectrogram 1	1	67.629343584	67.635651170	58622.8	66997.5
139	Spectrogram 1	1	67.733975307	67.768481513	38771.7	53970.2
140	Spectrogram 1	1	69.817090481	69.866994618	44044.7	55521.1
141	Spectrogram 1	1	69.994208412	70.043184963	41253.1	50868.5
142	Spectrogram 1	1	71.302629102	71.313389102	52729.5	67617.9
143	Spectrogram 1	1	71.276656688	71.307823584	41563.3	54280.4
144	Spectrogram 1	1	71.593022895	71.626230481	40632.8	51488.8
145	Spectrogram 1	1	71.986240136	72.008687722	39392.1	53039.7
146	Spectrogram 1	1	72.361000826	72.390312550	52109.2	66997.5
147	Spectrogram 1	1	72.541150482	72.600887033	54590.6	77853.6
148	Spectrogram 1	1	72.727224273	72.760246341	37220.8	60483.9
149	Spectrogram 1	1	73.998153929	74.022827722	55831.3	75992.6
150	Spectrogram 1	1	73.975335309	73.997411860	44665.0	56761.8
151	Spectrogram 1	1	74.143087034	74.173140826	39702.2	56451.6
152	Spectrogram 1	1	74.497660826	74.534393239	51799.0	72580.6
153	Spectrogram 1	1	78.646095999	78.663534619	62655.1	80645.2
154	Spectrogram 1	1	80.581973240	80.605719446	62655.1	76923.1
155	Spectrogram 1	1	80.625755308	80.675659446	54590.6	78163.8
156	Spectrogram 1	1	80.822438757	80.877166342	38461.5	55210.9
157	Spectrogram 1	1	80.980900826	81.013551860	39702.2	48387.1
158	Spectrogram 1	1	84.207424239	84.220039411	47766.7	60483.9
159	Spectrogram 1	1	86.437555998	86.448687032	42493.8	49938.0
160	Spectrogram 1	1	86.801692550	86.827293929	42804.0	54590.6
161	Spectrogram 1	1	87.345684275	87.366833240	44665.0	50558.3
162	Spectrogram 1	1	87.876413931	87.905911172	43114.1	53039.7
163	Spectrogram 1	1	88.274833240	88.288190481	44044.7	54590.6
164	Spectrogram 1	1	91.843707034	91.850942206	42804.0	53039.7
165	Spectrogram 1	1	91.851313240	91.885262895	51799.0	67928.0
166	Spectrogram 1	1	92.155467033	92.176615999	40012.4	48076.9
167	Spectrogram 1	1	93.084222205	93.102959447	42493.8	59553.3
168	Spectrogram 1	1	93.107782895	93.131529101	45595.5	77853.6
169	Spectrogram 1	1	93.652104964	93.681231171	39081.9	50558.3
170	Spectrogram 1	1	94.208484274	94.225366343	45285.4	58312.7
171	Spectrogram 1	1	96.315398067	96.343040136	37841.2	51799.0
172	Spectrogram 1	1	96.688651860	96.725755308	38461.5	52729.5
173	Spectrogram 1	1	97.948892551	97.963177378	47456.6	58312.7
174	Spectrogram 1	1	99.516018067	99.562397377	39392.1	66067.0
175	Spectrogram 1	1	99.500991171	99.509895998	46836.2	60483.9
176	Spectrogram 1	1	99.730167032	99.760962894	40942.9	52109.2
177	Spectrogram 1	1	99.903443585	99.935723584	39702.2	53349.9
178	Spectrogram 1	1	100.348806344	100.378489102	43734.5	54590.6
179	Spectrogram 1	1	100.722155310	100.732915310	40942.9	50868.5
180	Spectrogram 1	1	100.731802206	100.736440137	53349.9	72270.5
181	Spectrogram 1	1	100.845524274	100.856469791	37841.2	51488.8
182	Spectrogram 1	1	101.052539447	101.087416688	41563.3	55521.1
183	Spectrogram 1	1	101.635060137	101.654168413	43114.1	52109.2
184	Spectrogram 1	1	101.885269103	101.899182896	47146.4	54590.6
185	Spectrogram 1	1	102.007710481	102.023293929	42804.0	51799.0
186	Spectrogram 1	1	102.128482204	102.140911859	40322.6	50248.1
187	Spectrogram 1	1	106.811235309	106.844628412	41873.4	54900.7
188	Spectrogram 1	1	107.131013239	107.165148411	41253.1	51488.8
189	Spectrogram 1	1	107.682384964	107.717633239	39392.1	49627.8
190	Spectrogram 1	1	107.726538067	107.736555998	55210.9	60173.7
191	Spectrogram 1	1	108.268598068	108.284923585	41253.1	51799.0
192	Spectrogram 1	1	111.108832550	111.145750480	35980.1	49627.8
193	Spectrogram 1	1	121.043335999	121.061331171	32878.4	40322.6
194	Spectrogram 1	1	125.232091861	125.245820137	58312.7	71650.1
195	Spectrogram 1	1	125.245449103	125.265299447	47766.7	57382.1
196	Spectrogram 1	1	125.264000826	125.275131861	57692.3	64826.3
197	Spectrogram 1	1	125.940071860	125.955098756	47456.6	61724.6
198	Spectrogram 1	1	132.599362205	132.614018067	55521.1	69478.9
199	Spectrogram 1	1	133.749064275	133.783570481	58002.5	71650.1
200	Spectrogram 1	1	137.611212550	137.632732550	46215.9	54280.4
201	Spectrogram 1	1	137.960937378	137.968543585	49938.0	57072.0
202	Spectrogram 1	1	137.956113930	137.963720137	61104.2	72270.5
203	Spectrogram 1	1	138.676706343	138.696556688	43114.1	55521.1
204	Spectrogram 1	1	145.620146344	145.653353930	61104.2	77543.4
205	Spectrogram 1	1	142.327771455	142.348734903	45905.7	55831.3
206	Spectrogram 1	1	145.994846343	146.041040136	42493.8	53970.2
207	Spectrogram 1	1	147.388982205	147.401597378	66067.0	78473.9
208	Spectrogram 1	1	147.433691860	147.439999446	53039.7	67617.9
209	Spectrogram 1	1	147.640804963	147.682360825	41563.3	53349.9
210	Spectrogram 1	1	147.995176688	148.037845653	37841.2	49627.8
211	Spectrogram 1	1	148.985353240	149.015592550	44665.0	59553.3
212	Spectrogram 1	1	149.219922895	149.245895308	43734.5	49627.8
213	Spectrogram 1	1	149.547118758	149.606484274	53039.7	76302.7
214	Spectrogram 1	1	149.603515998	149.628931860	42493.8	52419.4
216	Spectrogram 1	1	149.899933931	149.934254620	43734.5	54590.6
217	Spectrogram 1	1	150.375502895	150.387375999	42804.0	52109.2
218	Spectrogram 1	1	150.158447649	150.173289028	50558.3	58002.5
219	Spectrogram 1	1	155.279920828	155.303296000	42493.8	49317.6
220	Spectrogram 1	1	155.674505653	155.720884962	41253.1	52729.5
221	Spectrogram 1	1	155.955919447	155.979851171	44044.7	51488.8
223	Spectrogram 1	1	156.330529101	156.347596687	52109.2	68548.4
224	Spectrogram 1	1	156.312162895	156.333311860	38151.4	48076.9
225	Spectrogram 1	1	156.528239446	156.544008412	42183.6	53039.7
226	Spectrogram 1	1	156.947313240	156.978294619	43424.3	55831.3
227	Spectrogram 1	1	161.919986343	161.927221515	51178.7	58933.0
228	Spectrogram 1	1	161.941135308	162.001984963	40322.6	52109.2
229	Spectrogram 1	1	162.100895998	162.155994618	39702.2	49317.6
230	Spectrogram 1	1	162.631909101	162.650831860	41873.4	55521.1
231	Spectrogram 1	1	162.657881515	162.666229791	55521.1	71650.1
232	Spectrogram 1	1	165.915293929	165.935886343	46836.2	57382.1
233	Spectrogram 1	1	169.718137379	169.731123585	49627.8	54900.7
234	Spectrogram 1	1	169.828334619	169.855049101	39081.9	50248.1
235	Spectrogram 1	1	170.176059447	170.197579447	41873.4	51799.0
236	Spectrogram 1	1	170.314455307	170.351744272	46215.9	56451.6
237	Spectrogram 1	1	174.327714619	174.383926342	42183.6	52419.4
238	Spectrogram 1	1	175.503138756	175.532079445	42804.0	52729.5
239	Spectrogram 1	1	175.897330481	175.924230481	43114.1	50558.3
240	Spectrogram 1	1	185.197660826	185.228642205	40322.6	52419.4
241	Spectrogram 1	1	188.402493240	188.423085653	30086.8	37841.2
242	Spectrogram 1	1	191.737868412	191.775342894	49317.6	60173.7
243	Spectrogram 1	1	192.760815309	192.820737377	36600.5	46836.2
244	Spectrogram 1	1	204.613169103	204.664000826	43734.5	54280.4
245	Spectrogram 1	1	204.771415308	204.826328411	42183.6	50868.5
246	Spectrogram 1	1	210.895434619	210.944040136	44044.7	72580.6
247	Spectrogram 1	1	210.941813929	210.954429101	45285.4	58312.7
249	Spectrogram 1	1	211.244989036	211.267436622	39702.2	50868.5
250	Spectrogram 1	1	211.831930458	211.882762182	44354.8	51799.0
251	Spectrogram 1	1	212.763227033	212.789941516	43114.1	56451.6
252	Spectrogram 1	1	213.146498758	213.156702206	39392.1	48076.9
253	Spectrogram 1	1	213.155403585	213.181004964	25124.1	33808.9
254	Spectrogram 1	1	214.409904964	214.441257377	56451.6	68238.2
255	Spectrogram 1	1	214.444967722	214.472053239	44044.7	53349.9
256	Spectrogram 1	1	214.893384964	214.932158067	49007.4	59553.3
257	Spectrogram 1	1	219.257652551	219.283995999	39081.9	50558.3
258	Spectrogram 1	1	220.052774620	220.102864274	39081.9	49007.4
259	Spectrogram 1	1	220.299814619	220.315212550	40322.6	49317.6
260	Spectrogram 1	1	226.229871834	226.246568385	59243.2	70719.6
261	Spectrogram 1	1	226.820809791	226.860695998	37841.2	45285.4
262	Spectrogram 1	1	227.638915310	227.685480137	36290.3	45595.5
263	Spectrogram 1	1	230.221818757	230.274691170	37220.8	51488.8
264	Spectrogram 1	1	231.685489102	231.709049791	45285.4	58002.5
265	Spectrogram 1	1	231.916760136	231.961284273	46836.2	58002.5
266	Spectrogram 1	1	233.800924965	233.824300137	49317.6	59863.5
267	Spectrogram 1	1	239.242715999	239.266091171	39081.9	51799.0
268	Spectrogram 1	1	241.747980074	241.801965590	40632.8	49007.4
269	Spectrogram 1	1	244.774729102	244.787900826	49627.8	58933.0
270	Spectrogram 1	1	247.007861517	247.032535310	49627.8	60794.0
271	Spectrogram 1	1	247.259209102	247.275349102	57382.1	71029.8
272	Spectrogram 1	1	250.961396692	250.977536691	36600.5	44665.0
273	Spectrogram 1	1	255.611577979	255.624193151	55831.3	66687.3
274	Spectrogram 1	1	255.630129703	255.662224185	45285.4	52419.4
275	Spectrogram 1	1	256.203380136	256.246791170	39081.9	47456.6
276	Spectrogram 1	1	260.497814619	260.552727722	40632.8	50248.1
277	Spectrogram 1	1	261.024963584	261.036465653	48387.1	55521.1
278	Spectrogram 1	1	272.053850450	272.069433898	49627.8	60794.0
279	Spectrogram 1	1	273.346637377	273.384853928	40942.9	49317.6
280	Spectrogram 1	1	278.055240827	278.074905654	43114.1	49627.8
281	Spectrogram 1	1	278.379769792	278.387190481	42493.8	49627.8
282	Spectrogram 1	1	288.370468424	288.379187734	30086.8	39702.2
283	Spectrogram 1	1	303.606493240	303.629311860	37220.8	44975.2
284	Spectrogram 1	1	303.745260078	303.792010422	39081.9	48076.9
285	Spectrogram 1	1	303.811118697	303.833566283	34429.3	49007.4
286	Spectrogram 1	1	303.790897318	303.813715939	22332.5	33808.9
288	Spectrogram 1	1	305.625752551	305.634100827	63895.8	75992.6
289	Spectrogram 1	1	307.350973930	307.382882895	49627.8	59243.2
