Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
70	Spectrogram 1	1	75.470576069	75.485783309	52487.9	62500.0
71	Spectrogram 1	1	75.586465728	75.601672968	47026.7	60072.8
73	Spectrogram 1	1	75.895368612	75.924734317	70388.3	82220.9
75	Spectrogram 1	1	76.083600348	76.128697681	44296.1	61589.8
76	Spectrogram 1	1	76.213648472	76.233313007	46116.5	57038.8
77	Spectrogram 1	1	76.316392891	76.349953697	50060.7	61589.8
78	Spectrogram 1	1	76.445654433	76.471873813	51274.3	64320.4
79	Spectrogram 1	1	76.674112596	76.690368612	50970.9	63106.8
80	Spectrogram 1	1	77.069277240	77.083435705	54915.0	62500.0
81	Spectrogram 1	1	77.421191612	77.456063387	59162.6	71298.5
82	Spectrogram 1	1	81.149979062	81.172003341	36711.2	42779.1
83	Spectrogram 1	1	83.041545178	83.077990115	58252.4	85254.9
84	Spectrogram 1	1	83.303241038	83.338899395	61286.4	74939.3
85	Spectrogram 1	1	83.892563713	83.914063604	56128.6	77973.3
86	Spectrogram 1	1	84.363905356	84.412673402	56735.4	69781.6
87	Spectrogram 1	1	84.194003775	84.210259791	54308.3	66140.8
88	Spectrogram 1	1	84.647503015	84.672149232	57949.0	70388.3
89	Spectrogram 1	1	85.189606961	85.203765426	60072.8	75242.7
90	Spectrogram 1	1	85.834966488	85.904447844	31250.0	45509.7
91	Spectrogram 1	1	86.773119209	86.793308131	53398.1	61589.8
92	Spectrogram 1	1	87.466240170	87.495081487	53398.1	64927.2
94	Spectrogram 1	1	88.602296426	88.611735403	83131.1	99514.6
95	Spectrogram 1	1	88.851118340	88.886776697	50667.5	64623.8
96	Spectrogram 1	1	89.632881077	89.656478519	81310.7	100424.8
97	Spectrogram 1	1	89.654380968	89.677716216	63410.2	74939.3
98	Spectrogram 1	1	94.676082139	94.694960092	47330.1	58555.8
99	Spectrogram 1	1	95.182978410	95.202380751	52184.5	64927.2
100	Spectrogram 1	1	95.287069348	95.333215456	44902.9	56432.0
101	Spectrogram 1	1	95.710673402	95.735057426	49150.5	59466.0
102	Spectrogram 1	1	97.505076395	97.535753069	56128.6	80097.1
103	Spectrogram 1	1	100.388551573	100.420539216	49757.3	61286.4
104	Spectrogram 1	1	102.446533472	102.468295558	55825.2	69174.8
105	Spectrogram 1	1	103.107417821	103.144387147	63410.2	83131.1
106	Spectrogram 1	1	103.150155410	103.169033364	47330.1	62500.0
107	Spectrogram 1	1	103.251362216	103.291215674	50970.9	62803.4
108	Spectrogram 1	1	103.623813550	103.659996294	50970.9	65230.6
109	Spectrogram 1	1	103.738916627	103.755434836	45206.3	56432.0
110	Spectrogram 1	1	104.323478736	104.342356689	43385.9	58252.4
111	Spectrogram 1	1	104.344978627	104.389551573	61286.4	81614.1
112	Spectrogram 1	1	104.390075961	104.462703643	45813.1	68568.0
113	Spectrogram 1	1	104.583746674	104.607868503	40351.9	56735.4
114	Spectrogram 1	1	104.860338806	104.900454457	43082.5	54611.7
115	Spectrogram 1	1	104.998777131	105.016606309	47026.7	58252.4
116	Spectrogram 1	1	105.154405899	105.185082573	45509.7	60376.2
117	Spectrogram 1	1	105.276063821	105.300710038	48543.7	62803.4
118	Spectrogram 1	1	107.113838046	107.131667224	54004.9	66444.2
119	Spectrogram 1	1	107.217142402	107.249654433	51881.1	70995.1
120	Spectrogram 1	1	111.938948170	111.957563930	49150.5	66444.2
121	Spectrogram 1	1	112.146343464	112.162861673	45509.7	58555.8
122	Spectrogram 1	1	117.454563930	117.491533255	77669.9	99818.0
123	Spectrogram 1	1	117.543447627	117.577008433	46419.9	54308.3
124	Spectrogram 1	1	118.620655085	118.634551356	54308.3	66747.6
125	Spectrogram 1	1	118.672569457	118.681484046	56432.0	68871.4
126	Spectrogram 1	1	121.849210798	121.867039976	48847.1	57342.2
127	Spectrogram 1	1	127.944094496	128.002301519	50364.1	62803.4
128	Spectrogram 1	1	128.509606309	128.530581813	50667.5	69781.6
129	Spectrogram 1	1	131.664538999	131.734020356	47936.9	62803.4
130	Spectrogram 1	1	131.434595039	131.441674271	58859.2	66140.8
131	Spectrogram 1	1	131.847350077	131.884581596	51881.1	62803.4
132	Spectrogram 1	1	132.133680812	132.147839277	59466.0	68264.6
133	Spectrogram 1	1	135.125258705	135.149380534	53701.5	70388.3
134	Spectrogram 1	1	169.673070434	169.686704511	52487.9	62196.6
135	Spectrogram 1	1	177.605503232	177.618612922	59466.0	67051.0
136	Spectrogram 1	1	233.344034015	233.374972883	31856.8	38835.0
137	Spectrogram 1	1	233.373137527	233.425838480	24271.8	56735.4
138	Spectrogram 1	1	233.431344550	233.470673620	47026.7	87075.2
139	Spectrogram 1	1	237.274448496	237.288344767	50667.5	59162.6
140	Spectrogram 1	1	241.288570325	241.310332410	60983.0	70691.7
141	Spectrogram 1	1	245.769088752	245.779314310	51881.1	60376.2
142	Spectrogram 1	1	245.779576504	245.789802062	43082.5	51881.1
143	Spectrogram 1	1	247.605350728	247.625801844	29126.2	50970.9
144	Spectrogram 1	1	270.174685759	270.187533255	28822.8	38835.0
145	Spectrogram 1	1	295.508132217	295.520979713	64320.4	73725.7
