Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz)
41,Spectrogram 1,1,161.091372710,161.141114396,54609.2,64128.3
42,Spectrogram 1,1,161.571349103,161.595896948,50100.2,62625.3
43,Spectrogram 1,1,199.875390045,199.925777727,45340.7,61623.2
44,Spectrogram 1,1,200.252655069,200.317254661,46092.2,57615.2
45,Spectrogram 1,1,200.532374301,200.553692166,44839.7,59619.2
46,Spectrogram 1,1,207.423284124,207.451707944,63126.3,76653.3
47,Spectrogram 1,1,223.556552153,223.618567761,46092.2,63877.8
48,Spectrogram 1,1,231.899677705,231.928747521,65380.8,74649.3
49,Spectrogram 1,1,232.158076071,232.176809952,51853.7,60871.7
50,Spectrogram 1,1,232.846715081,232.902916726,46593.2,57865.7
51,Spectrogram 1,1,235.222712538,235.276976194,57114.2,90180.4
52,Spectrogram 1,1,237.667832512,237.691088365,50350.7,65130.3
53,Spectrogram 1,1,237.680752430,237.718866189,66633.3,93436.9
54,Spectrogram 1,1,237.926879192,237.946259070,44839.7,55611.2
55,Spectrogram 1,1,237.941737098,237.979204861,62374.7,81913.8
56,Spectrogram 1,1,238.178820600,238.227270293,42084.2,54108.2
57,Spectrogram 1,1,244.808745208,244.843628988,53857.7,64629.3
58,Spectrogram 1,1,245.598160127,245.625291956,44338.7,58116.2
59,Spectrogram 1,1,245.835888806,245.866250614,46593.2,59368.7
60,Spectrogram 1,1,246.040025970,246.069095786,47344.7,61873.7
61,Spectrogram 1,1,251.376007055,251.403138883,44839.7,58867.7
62,Spectrogram 1,1,251.391510957,251.404430875,62625.3,77404.8
63,Spectrogram 1,1,251.704822043,251.734537855,44839.7,56112.2
64,Spectrogram 1,1,252.850830663,252.887006434,47344.7,60120.2
65,Spectrogram 1,1,254.344389106,254.410926686,60871.7,73146.3
66,Spectrogram 1,1,255.230704504,255.268172267,48096.2,58366.7
67,Spectrogram 1,1,255.250084381,255.272694238,63627.3,78907.8
68,Spectrogram 1,1,257.263022506,257.312764191,60120.2,81663.3
69,Spectrogram 1,1,257.727493076,257.764960840,48096.2,59619.2
70,Spectrogram 1,1,258.624136073,258.673877758,43837.7,56362.7
71,Spectrogram 1,1,259.134473653,259.184861334,43837.7,55611.2
72,Spectrogram 1,1,259.748814455,259.794034169,63877.8,78406.8
73,Spectrogram 1,1,259.745584476,259.797264149,49098.2,58867.7
74,Spectrogram 1,1,260.030468327,260.069874077,43086.2,53857.7
75,Spectrogram 1,1,260.048556212,260.092483934,61873.7,72394.8
76,Spectrogram 1,1,263.511096082,263.537581914,60370.7,77154.3
77,Spectrogram 1,1,263.788228319,263.832156041,63126.3,81663.3
78,Spectrogram 1,1,264.076342631,264.112518402,68887.8,86673.3
79,Spectrogram 1,1,264.375437777,264.399985621,60871.7,72645.3
80,Spectrogram 1,1,265.826343679,265.846369553,60370.7,73897.8
81,Spectrogram 1,1,266.676475173,266.744304744,62625.3,75901.8
82,Spectrogram 1,1,266.731384825,266.756578666,47845.7,57114.2
83,Spectrogram 1,1,272.098317259,272.142244981,64378.8,88927.9
84,Spectrogram 1,1,275.148065614,275.193285328,67134.3,83917.8
85,Spectrogram 1,1,275.144835634,275.186825368,47344.7,61372.7
86,Spectrogram 1,1,275.697161104,275.737858846,46843.7,64128.3
87,Spectrogram 1,1,275.926490330,275.957498134,44589.2,56362.7
88,Spectrogram 1,1,277.578947159,277.600265024,46342.7,55611.2
89,Spectrogram 1,1,277.595743053,277.614476934,61873.7,75651.3
90,Spectrogram 1,1,278.328303220,278.412282689,41332.7,106462.9
91,Spectrogram 1,1,278.609311443,278.649363190,42835.7,58867.7
92,Spectrogram 1,1,280.624171697,280.681019337,42084.2,56112.2
93,Spectrogram 1,1,281.919393683,281.939419556,47595.2,57114.2
94,Spectrogram 1,1,283.574435383,283.602213207,61873.7,75400.8
95,Spectrogram 1,1,283.593169265,283.618363105,49849.7,58867.7
96,Spectrogram 1,1,283.741748595,283.782446338,46092.2,55360.7
97,Spectrogram 1,1,285.765008229,285.833483796,61623.2,78657.3
98,Spectrogram 1,1,286.995629057,287.036972795,43587.2,55360.7
99,Spectrogram 1,1,288.392917846,288.437491565,49849.7,63627.3
100,Spectrogram 1,1,289.414239611,289.431681500,54609.2,63877.8
101,Spectrogram 1,1,295.926522853,295.946548726,43837.7,50350.7
102,Spectrogram 1,1,295.954946673,295.974972546,61122.2,69388.8
103,Spectrogram 1,1,297.830917607,297.852881468,61372.7,69639.3
104,Spectrogram 1,1,298.460118024,298.481435889,46342.7,57364.7
105,Spectrogram 1,1,298.476913918,298.489187840,61873.7,71643.3
106,Spectrogram 1,1,302.387774054,302.432347772,47595.2,61873.7
107,Spectrogram 1,1,302.424595821,302.435577752,64378.8,78406.8
108,Spectrogram 1,1,333.412405348,333.440829168,50350.7,64879.8
109,Spectrogram 1,1,335.112684736,335.130126626,48096.2,60621.2
110,Spectrogram 1,1,337.714140905,337.757422631,65631.3,76903.8
111,Spectrogram 1,1,337.878869863,337.898249740,47595.2,57114.2
112,Spectrogram 1,1,343.656715018,343.697412760,45090.2,60370.7
113,Spectrogram 1,1,347.882218623,347.925500349,71142.3,83416.8
114,Spectrogram 1,1,348.144494464,348.180670236,63126.3,77404.8
115,Spectrogram 1,1,348.389329780,348.406125674,65881.8,73146.3
116,Spectrogram 1,1,348.397081731,348.446823417,81412.8,96442.9
117,Spectrogram 1,1,354.720154870,354.740180744,51352.7,65881.8
118,Spectrogram 1,1,355.720812909,355.773784574,51853.7,61623.2
119,Spectrogram 1,1,358.999922268,359.018010154,48096.2,57865.7
120,Spectrogram 1,1,359.017364158,359.030284076,63376.8,78406.8
121,Spectrogram 1,1,359.174988662,359.206642462,47094.2,61623.2
122,Spectrogram 1,1,372.259125014,372.294654789,50350.7,59869.7
123,Spectrogram 1,1,440.407875140,440.449864875,52855.7,62124.2
124,Spectrogram 1,1,440.689531336,440.717955156,49599.2,61122.2
125,Spectrogram 1,1,447.415065319,447.435091192,54108.2,63376.8
126,Spectrogram 1,1,453.753642360,453.781420184,34819.6,45090.2
127,Spectrogram 1,1,453.731678499,453.751704372,41583.2,50350.7
128,Spectrogram 1,1,453.771730245,453.783358172,53106.2,61122.2
129,Spectrogram 1,1,454.607657279,454.663212928,43086.2,55611.2
130,Spectrogram 1,1,457.083139607,457.122545358,45591.2,59368.7
131,Spectrogram 1,1,457.050193815,457.082493611,64378.8,73146.3
132,Spectrogram 1,1,459.707202359,459.731104208,54108.2,65631.3
133,Spectrogram 1,1,459.726582236,459.748546097,67635.3,81162.3
134,Spectrogram 1,1,463.485024793,463.512156622,53607.2,65130.3
135,Spectrogram 1,1,463.505696662,463.517970585,67635.3,84669.3
136,Spectrogram 1,1,463.622623287,463.653631091,49348.7,64378.8
137,Spectrogram 1,1,463.638773185,463.658799058,65881.8,82915.8
138,Spectrogram 1,1,464.016039164,464.032835058,66132.3,77404.8
139,Spectrogram 1,1,464.417852715,464.437878588,69639.3,80160.3
140,Spectrogram 1,1,468.625267615,468.658213407,51853.7,60871.7
141,Spectrogram 1,1,469.872052552,469.888848446,73897.8,83416.8
142,Spectrogram 1,1,469.970889927,470.003189723,51853.7,61623.2
143,Spectrogram 1,1,471.346229755,471.393387456,56362.7,66633.3
144,Spectrogram 1,1,471.378529550,471.405015383,69138.3,89929.9
145,Spectrogram 1,1,471.558764593,471.597524348,51603.2,58116.2
146,Spectrogram 1,1,472.592369241,472.611749119,64378.8,79408.8
147,Spectrogram 1,1,481.268185211,481.294671044,53106.2,63376.8
148,Spectrogram 1,1,481.252681309,481.273353178,67384.8,80410.8
149,Spectrogram 1,1,481.294025048,481.306298970,66633.3,77905.8
150,Spectrogram 1,1,482.374786307,482.402564131,64879.8,77404.8
151,Spectrogram 1,1,489.511822755,489.531202632,67635.3,84418.8
152,Spectrogram 1,1,489.502778812,489.527326657,54108.2,63877.8
153,Spectrogram 1,1,489.742445479,489.783143221,48096.2,59368.7
154,Spectrogram 1,1,489.776037266,489.793479156,63877.8,76903.8
155,Spectrogram 1,1,491.121661488,491.149439312,51352.7,66883.8
156,Spectrogram 1,1,491.139749373,491.155899271,71142.3,84919.8
157,Spectrogram 1,1,492.549326711,492.604236364,66382.8,78406.8
158,Spectrogram 1,1,492.591962442,492.614572299,51603.2,60120.2
159,Spectrogram 1,1,492.969229512,492.989255385,45340.7,53857.7
160,Spectrogram 1,1,493.192744917,493.232150668,44589.2,53607.2
161,Spectrogram 1,1,493.885259970,493.904639847,67635.3,76402.8
162,Spectrogram 1,1,494.547412739,494.591986457,66382.8,78907.8
163,Spectrogram 1,1,495.151426693,495.163700616,64879.8,72895.8
164,Spectrogram 1,1,495.449233129,495.499620810,45591.2,54859.7
165,Spectrogram 1,1,495.852984122,495.873009995,45090.2,55360.7
166,Spectrogram 1,1,496.223143873,496.279345518,62124.2,77655.3
167,Spectrogram 1,1,513.960385020,513.977180914,72645.3,91933.9
168,Spectrogram 1,1,513.999790771,514.014648677,66633.3,95691.4
169,Spectrogram 1,1,513.970720955,514.015940669,53857.7,66633.3
170,Spectrogram 1,1,515.079244316,515.121880046,60120.2,74148.3
171,Spectrogram 1,1,515.444231521,515.472009345,52354.7,62124.2
172,Spectrogram 1,1,515.466195382,515.483637272,64629.3,84919.8
173,Spectrogram 1,1,515.980405111,516.013350903,50851.7,61122.2
174,Spectrogram 1,1,517.172904727,517.201974543,67384.8,76903.8
175,Spectrogram 1,1,517.787888928,517.815666752,43086.2,51853.7
176,Spectrogram 1,1,517.807268805,517.851196528,58617.2,69889.8
177,Spectrogram 1,1,519.189047406,519.205843300,44088.2,50350.7
178,Spectrogram 1,1,519.200675332,519.232975128,60370.7,71893.8
179,Spectrogram 1,1,519.464887929,519.492665753,43587.2,51603.2
180,Spectrogram 1,1,519.711012504,519.737498336,47344.7,60120.2
181,Spectrogram 1,1,521.240720885,521.265914726,39328.7,48096.2
182,Spectrogram 1,1,521.630899334,521.663199130,59368.7,75400.8
183,Spectrogram 1,1,522.648987027,522.724568549,39829.7,52605.2
184,Spectrogram 1,1,524.388643254,524.411253111,62625.3,73146.3
185,Spectrogram 1,1,524.678693639,524.695489533,46342.7,55110.2
186,Spectrogram 1,1,525.350527256,525.385411036,45591.2,57364.7
187,Spectrogram 1,1,525.555307547,525.598589273,45090.2,57114.2
188,Spectrogram 1,1,525.800784759,525.849880449,41833.7,55360.7
189,Spectrogram 1,1,526.062412278,526.110861972,43336.7,58116.2
190,Spectrogram 1,1,530.625698066,530.668333797,61372.7,83166.3
191,Spectrogram 1,1,530.667041805,530.691589650,52354.7,59619.2
192,Spectrogram 1,1,530.913810939,530.953216690,45090.2,57364.7
193,Spectrogram 1,1,531.364713890,531.420915534,45340.7,57865.7
194,Spectrogram 1,1,531.623111020,531.664454759,43336.7,60871.7
195,Spectrogram 1,1,532.384738410,532.402180299,45591.2,56362.7
196,Spectrogram 1,1,532.757476951,532.787838759,45340.7,56362.7
197,Spectrogram 1,1,532.778148820,532.791068738,62124.2,74899.8
198,Spectrogram 1,1,534.232274997,534.256176846,43086.2,52354.7
199,Spectrogram 1,1,534.877623467,534.934471107,45841.7,56863.7
200,Spectrogram 1,1,536.916374088,536.928648011,55110.2,66883.8
201,Spectrogram 1,1,536.924126039,536.939629941,66633.3,80911.8
202,Spectrogram 1,1,537.254875047,537.286528846,44338.7,55611.2
203,Spectrogram 1,1,537.304616732,537.329810573,47845.7,55110.2
204,Spectrogram 1,1,537.271670940,537.302678744,61623.2,72645.3
205,Spectrogram 1,1,538.834326416,538.896988019,59118.2,73647.3
206,Spectrogram 1,1,541.042976354,541.088842064,63877.8,76653.3
207,Spectrogram 1,1,542.128242631,542.160542427,58867.7,72144.3
208,Spectrogram 1,1,542.634699385,542.677981111,46342.7,58867.7
209,Spectrogram 1,1,543.489991122,543.514538967,44839.7,57364.7
210,Spectrogram 1,1,544.690894493,544.714796342,64378.8,75651.3
211,Spectrogram 1,1,544.715442338,544.736114207,52104.2,59619.2
212,Spectrogram 1,1,545.703162414,545.718666316,56863.7,67885.8
213,Spectrogram 1,1,545.940242295,545.975772070,60120.2,75651.3
214,Spectrogram 1,1,546.191534906,546.242568583,60370.7,78657.3
215,Spectrogram 1,1,546.675384809,546.707038609,58366.7,76402.8
216,Spectrogram 1,1,546.953161338,546.997735056,59118.2,81162.3
217,Spectrogram 1,1,547.210911242,547.241919046,58116.2,71643.3
218,Spectrogram 1,1,549.629502188,549.697977755,46092.2,54108.2
219,Spectrogram 1,1,553.976388031,554.002227868,48096.2,61873.7
220,Spectrogram 1,1,553.995121912,554.022253741,63376.8,79659.3
221,Spectrogram 1,1,555.860752264,555.882716125,59619.2,67635.3
222,Spectrogram 1,1,557.109454069,557.157257767,46593.2,57364.7
223,Spectrogram 1,1,557.973143002,557.987354912,43086.2,52605.2
224,Spectrogram 1,1,557.982832941,558.029344646,60621.2,72645.3
225,Spectrogram 1,1,563.737980820,563.771572608,62124.2,76152.3
226,Spectrogram 1,1,567.026728044,567.042231946,46843.7,56613.2
227,Spectrogram 1,1,567.469876311,567.518972000,43336.7,57364.7
228,Spectrogram 1,1,567.490548180,567.499592123,61623.2,72144.3
229,Spectrogram 1,1,593.572499858,593.597047703,52354.7,64128.3
230,Spectrogram 1,1,593.859322176,593.889037988,63877.8,79158.3
231,Spectrogram 1,1,594.639678799,594.681668533,59869.7,74398.8
232,Spectrogram 1,1,595.695878951,595.733992710,64128.3,77655.3
233,Spectrogram 1,1,604.713936884,604.732670766,45340.7,51603.2
234,Spectrogram 1,1,607.218446177,607.232012091,53356.7,67384.8
235,Spectrogram 1,1,607.638340984,607.660950841,55110.2,67885.8
236,Spectrogram 1,1,608.470380078,608.490405951,29809.6,38577.2
237,Spectrogram 1,1,614.518163901,614.538189774,44088.2,56362.7
238,Spectrogram 1,1,616.524619308,616.551105140,49098.2,62875.8
239,Spectrogram 1,1,618.567892722,618.578874652,61372.7,71142.3
240,Spectrogram 1,1,618.553034816,618.585980607,42835.7,52104.2
241,Spectrogram 1,1,621.945782798,621.978082594,49348.7,58366.7
242,Spectrogram 1,1,621.950304770,621.986480541,61372.7,88677.4
243,Spectrogram 1,1,622.077565690,622.089839612,47094.2,54609.2
244,Spectrogram 1,1,622.180924006,622.231311688,40831.7,59869.7
245,Spectrogram 1,1,622.397978904,622.459348516,41082.2,58116.2
246,Spectrogram 1,1,622.545264534,622.586608272,43587.2,52855.7
247,Spectrogram 1,1,624.150559288,624.189965039,48597.2,65130.3
248,Spectrogram 1,1,624.277173870,624.299137731,45591.2,55611.2
249,Spectrogram 1,1,624.481954024,624.538801664,41833.7,56613.2
250,Spectrogram 1,1,624.745520076,624.787509811,38827.7,52354.7
251,Spectrogram 1,1,624.888930006,624.918645818,41583.2,52354.7
252,Spectrogram 1,1,626.141504840,626.174450632,44589.2,54108.2
253,Spectrogram 1,1,626.757135933,626.785559753,48096.2,57364.7
254,Spectrogram 1,1,633.800390412,633.836566183,44839.7,52605.2
255,Spectrogram 1,1,685.449810042,685.475649878,50851.7,61623.2
256,Spectrogram 1,1,689.223757455,689.256057251,34068.1,39078.2
257,Spectrogram 1,1,689.225695443,689.241845341,69138.3,75150.3
258,Spectrogram 1,1,689.502183741,689.529315569,50350.7,60120.2
259,Spectrogram 1,1,695.904714923,695.976420469,43086.2,54108.2
260,Spectrogram 1,1,696.044253178,696.072676998,45090.2,54609.2
261,Spectrogram 1,1,698.117921342,698.134071240,54358.7,64128.3
262,Spectrogram 1,1,707.435863253,707.454597134,54358.7,60621.2
263,Spectrogram 1,1,707.529532660,707.568292415,53607.2,62124.2
264,Spectrogram 1,1,707.887417262,707.915195086,50601.2,61122.2
265,Spectrogram 1,1,711.717567002,711.758264744,64879.8,80661.3
266,Spectrogram 1,1,714.943703675,714.973419487,63376.8,73647.3
267,Spectrogram 1,1,728.766221472,728.801751247,45841.7,58617.2
268,Spectrogram 1,1,730.033677732,730.089233381,50851.7,66132.3
269,Spectrogram 1,1,730.580841728,730.616371503,50100.2,63126.3
270,Spectrogram 1,1,730.606681564,730.618309491,67885.8,80911.8
271,Spectrogram 1,1,730.810819001,730.859914691,50851.7,63376.8
272,Spectrogram 1,1,731.254622832,731.318576428,47094.2,58116.2
273,Spectrogram 1,1,752.039755316,752.077869075,51102.2,61873.7
274,Spectrogram 1,1,767.906871461,767.924959347,54358.7,62374.7
275,Spectrogram 1,1,785.719745372,785.748815189,31312.6,41583.2
276,Spectrogram 1,1,786.639007516,786.669369324,44839.7,54859.7
277,Spectrogram 1,1,789.308937069,789.338006885,53356.7,66382.8
278,Spectrogram 1,1,795.142339167,795.163011036,44589.2,53857.7
279,Spectrogram 1,1,796.073876461,796.092610342,49098.2,56863.7
280,Spectrogram 1,1,830.460597299,830.499357054,45340.7,55360.7
281,Spectrogram 1,1,831.978055070,832.032964722,49849.7,58366.7
282,Spectrogram 1,1,832.487106807,832.505840688,64629.3,76653.3
283,Spectrogram 1,1,832.983881960,833.025871695,51352.7,66382.8
284,Spectrogram 1,1,833.009721797,833.042667589,67885.8,91933.9
285,Spectrogram 1,1,833.529750964,833.559466776,31813.6,38827.7
286,Spectrogram 1,1,833.542024886,833.566572731,52104.2,58867.7
287,Spectrogram 1,1,837.422562786,837.462614533,62374.7,80410.8
288,Spectrogram 1,1,837.464552521,837.480056423,53356.7,58116.2
289,Spectrogram 1,1,841.969775357,841.990447227,40831.7,50851.7
290,Spectrogram 1,1,844.067991297,844.091247150,55611.2,64629.3
291,Spectrogram 1,1,844.080265219,844.119670970,76903.8,91683.4
292,Spectrogram 1,1,844.661667544,844.693967340,55611.2,73396.8
293,Spectrogram 1,1,845.132603476,845.173947215,53607.2,75400.8
294,Spectrogram 1,1,851.146241299,851.170789143,59118.2,67885.8
295,Spectrogram 1,1,866.404822745,866.428724593,46843.7,53607.2
296,Spectrogram 1,1,866.389964839,866.415158679,59869.7,67384.8
297,Spectrogram 1,1,874.217577876,874.253753647,60120.2,70390.8
298,Spectrogram 1,1,881.799709465,881.829425277,46843.7,54358.7
299,Spectrogram 1,1,889.884433105,889.929006823,49098.2,62374.7
300,Spectrogram 1,1,892.577618102,892.619607836,51102.2,64879.8
301,Spectrogram 1,1,897.124185768,897.164883511,63877.8,73396.8
302,Spectrogram 1,1,897.122247780,897.146149629,45841.7,53356.7
303,Spectrogram 1,1,897.898093648,897.923287489,44839.7,52855.7
304,Spectrogram 1,1,926.450762437,926.492752171,51352.7,65130.3
305,Spectrogram 1,1,934.931483685,934.969597444,49849.7,66382.8
306,Spectrogram 1,1,935.697642751,935.714438645,48847.7,58116.2
307,Spectrogram 1,1,937.996120152,938.034879907,43837.7,56362.7
308,Spectrogram 1,1,941.730014934,941.791384546,49348.7,63126.3
309,Spectrogram 1,1,941.884409594,941.937381259,44088.2,59619.2
310,Spectrogram 1,1,944.391545585,944.418031418,68637.3,83416.8
311,Spectrogram 1,1,944.419969406,944.450977210,50601.2,65631.3
312,Spectrogram 1,1,961.775475072,961.806482876,44338.7,54859.7
313,Spectrogram 1,1,962.133360083,962.168243862,44589.2,57114.2
314,Spectrogram 1,1,966.606927755,966.628245621,47094.2,59368.7
315,Spectrogram 1,1,966.575919952,966.610157735,62374.7,79909.8
316,Spectrogram 1,1,967.002281484,967.042333230,47344.7,58116.2
317,Spectrogram 1,1,967.248408928,967.299442605,45090.2,57114.2
318,Spectrogram 1,1,968.533307145,968.572066900,47845.7,57114.2
319,Spectrogram 1,1,968.721293866,968.760699616,50100.2,60120.2
320,Spectrogram 1,1,970.127642112,970.154773941,64378.8,76152.3
321,Spectrogram 1,1,970.170277842,970.181259773,65380.8,79659.3
322,Spectrogram 1,1,970.179321785,970.195471683,53607.2,59368.7
323,Spectrogram 1,1,972.105055997,972.128957846,49348.7,60120.2
324,Spectrogram 1,1,972.116683924,972.145107744,63627.3,77655.3
325,Spectrogram 1,1,972.475861744,972.507515544,42835.7,56863.7
326,Spectrogram 1,1,972.486843675,972.501055585,59368.7,73897.8
327,Spectrogram 1,1,972.905453392,972.932585221,46342.7,58867.7
328,Spectrogram 1,1,976.786636810,976.816998618,63376.8,89679.4
329,Spectrogram 1,1,995.647328098,995.670583951,48847.7,59619.2
330,Spectrogram 1,1,1000.547904253,1000.581496041,62625.3,76903.8
331,Spectrogram 1,1,1001.966524852,1002.007222595,47595.2,62374.7
332,Spectrogram 1,1,1001.990426701,1002.014328550,63126.3,86923.8
333,Spectrogram 1,1,1002.393532653,1002.443920334,45090.2,62124.2
334,Spectrogram 1,1,1002.429062428,1002.443920334,62374.7,83166.3
335,Spectrogram 1,1,1005.318633047,1005.354808819,44589.2,59118.2
336,Spectrogram 1,1,1005.344472884,1005.356746806,61122.2,75651.3
337,Spectrogram 1,1,1006.686219696,1006.706891566,61873.7,74649.3
338,Spectrogram 1,1,1006.914904296,1006.973043929,49599.2,59368.7
339,Spectrogram 1,1,1007.155217504,1007.182349333,46342.7,54108.2
340,Spectrogram 1,1,1008.155875679,1008.170087589,49098.2,54859.7
341,Spectrogram 1,1,1009.175267938,1009.214027693,60871.7,69138.3
342,Spectrogram 1,1,1009.498914756,1009.515710650,50601.2,59619.2
343,Spectrogram 1,1,1009.511188678,1009.538966503,62875.8,77655.3
344,Spectrogram 1,1,1010.511201539,1010.544147330,61372.7,71643.3
345,Spectrogram 1,1,1010.509909547,1010.553837269,47344.7,55360.7
346,Spectrogram 1,1,1010.659135285,1010.695311057,45090.2,55360.7
347,Spectrogram 1,1,1012.452438971,1012.489260738,46843.7,61122.2
348,Spectrogram 1,1,1012.479570799,1012.502180656,63627.3,79158.3
349,Spectrogram 1,1,1012.730219942,1012.749599819,44088.2,54358.7
350,Spectrogram 1,1,1012.750245815,1012.761873742,63376.8,73146.3
351,Spectrogram 1,1,1014.179203576,1014.240573188,61623.2,85170.3
352,Spectrogram 1,1,1019.733534008,1019.754851874,44589.2,59118.2
353,Spectrogram 1,1,1021.378256793,1021.398282667,61122.2,70641.3
354,Spectrogram 1,1,1021.833687936,1021.858235780,51102.2,62374.7
355,Spectrogram 1,1,1030.393159446,1030.437733165,30811.6,40330.7
356,Spectrogram 1,1,1074.525019467,1074.597371009,57364.7,72394.8
357,Spectrogram 1,1,1074.477861765,1074.505639589,52855.7,69388.8
358,Spectrogram 1,1,1074.495949650,1074.512099548,74649.3,88426.9
359,Spectrogram 1,1,1074.681996947,1074.841557938,49599.2,74899.8
360,Spectrogram 1,1,1074.912616855,1074.998534312,54859.7,67134.3
361,Spectrogram 1,1,1074.995950328,1075.115459572,34819.6,47595.2
362,Spectrogram 1,1,1075.169077233,1075.194271074,54859.7,78156.3
363,Spectrogram 1,1,1075.285356498,1075.313134322,56863.7,71643.3
364,Spectrogram 1,1,1075.391945824,1075.699439880,30310.6,45841.7
365,Spectrogram 1,1,1075.384839869,1075.638070268,74148.3,87424.8
366,Spectrogram 1,1,1075.749181284,1075.864814553,32314.6,43336.7
367,Spectrogram 1,1,1075.793755002,1075.842850692,71142.3,79909.8
368,Spectrogram 1,1,1075.937166096,1075.983677801,69889.8,79909.8
369,Spectrogram 1,1,1075.935228108,1076.001119691,32565.1,40831.7
370,Spectrogram 1,1,1076.289233244,1076.301507166,52605.2,60871.7
371,Spectrogram 1,1,1076.312489096,1076.338974929,56863.7,73146.3
372,Spectrogram 1,1,1076.296339199,1076.332514970,35320.6,43336.7
373,Spectrogram 1,1,1076.420370414,1076.437166308,62374.7,71893.8
374,Spectrogram 1,1,1076.426184378,1076.446210251,44839.7,52605.2
375,Spectrogram 1,1,1076.660033866,1076.707837564,42585.2,52605.2
376,Spectrogram 1,1,1076.784065612,1076.848665203,55110.2,69388.8
377,Spectrogram 1,1,1076.931998676,1077.043109974,26803.6,40080.2
378,Spectrogram 1,1,1077.109001557,1077.265332568,26302.6,36573.1
379,Spectrogram 1,1,1077.703318879,1077.773086438,44338.7,54358.7
380,Spectrogram 1,1,1078.874509516,1078.921667218,28807.6,39579.2
381,Spectrogram 1,1,1079.003708699,1079.032778515,52104.2,64629.3
382,Spectrogram 1,1,1079.142598158,1079.278903296,29058.1,42585.2
383,Spectrogram 1,1,1079.338981593,1079.356423482,45591.2,63627.3
384,Spectrogram 1,1,1080.505650191,1080.528906044,53106.2,62374.7
385,Spectrogram 1,1,1080.935236916,1081.048932197,42835.7,54358.7
386,Spectrogram 1,1,1081.227873065,1081.280844730,31062.1,40080.2
387,Spectrogram 1,1,1081.353841512,1081.408105169,47344.7,55611.2
388,Spectrogram 1,1,1081.509526177,1081.554099895,46342.7,53607.2
389,Spectrogram 1,1,1081.655521254,1081.742730702,31062.1,39579.2
390,Spectrogram 1,1,1083.977878499,1084.001780348,59619.2,74398.8
391,Spectrogram 1,1,1085.588995200,1085.647134832,45090.2,51603.2
392,Spectrogram 1,1,1085.748556191,1085.961088847,42585.2,52354.7
393,Spectrogram 1,1,1086.263415205,1086.320262846,43587.2,54859.7
