Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
42	Spectrogram 1	1	141.073741687	142.237208543	23750.000	30416.667
43	Spectrogram 1	1	150.486577549	150.526515890	23333.333	26250.000
44	Spectrogram 1	1	157.884629582	157.951894156	25000.000	27916.667
45	Spectrogram 1	1	160.425969235	160.452244459	25000.000	30000.000
46	Spectrogram 1	1	170.051109244	170.759489279	24583.333	28333.333
47	Spectrogram 1	1	171.495195548	171.509909673	45000.000	52916.667
48	Spectrogram 1	1	214.698979408	214.724203623	44166.667	53333.333
49	Spectrogram 1	1	750.054639702	750.087220979	68333.333	82500.000
50	Spectrogram 1	1	889.683274498	889.724263847	55833.333	62916.667
51	Spectrogram 1	1	916.243342135	916.260158278	62916.667	70000.000
52	Spectrogram 1	1	1015.317744979	1015.332459104	64166.667	67500.000
53	Spectrogram 1	1	1016.508537845	1016.530609033	60000.000	71666.667
54	Spectrogram 1	1	1042.959278388	1042.977145540	66666.667	75000.000
55	Spectrogram 1	1	1043.078042400	1043.115878722	62916.667	77083.333
56	Spectrogram 1	1	1066.658477487	1066.672140604	59583.333	67916.667
57	Spectrogram 1	1	1070.102633552	1070.136265838	58333.333	66666.667
58	Spectrogram 1	1	1159.360614301	1159.387940533	66250.000	76666.667
59	Spectrogram 1	1	1175.638640011	1175.660711199	47083.333	52500.000
60	Spectrogram 1	1	1175.911902200	1175.966554665	48333.333	54166.667
61	Spectrogram 1	1	1176.166246367	1176.191470582	52083.333	58750.000
62	Spectrogram 1	1	1191.393262982	1191.419538206	66666.667	71250.000
63	Spectrogram 1	1	1191.826278532	1191.864114854	58750.000	67500.000
64	Spectrogram 1	1	1194.201558629	1194.218374772	52916.667	58750.000
65	Spectrogram 1	1	1194.345546856	1194.368669053	49166.667	55833.333
66	Spectrogram 1	1	1197.593164527	1197.632051858	45833.333	56250.000
67	Spectrogram 1	1	2425.550093575	2425.564807701	64166.667	74583.333
68	Spectrogram 1	1	2424.596828454	2424.613644597	63750.000	70833.333
69	Spectrogram 1	1	2425.418717456	2425.443941671	61250.000	70416.667
70	Spectrogram 1	1	2430.783066741	2430.818801045	57083.333	75833.333
71	Spectrogram 1	1	2431.735280714	2431.774168045	63750.000	76666.667
72	Spectrogram 1	1	2431.877166923	2431.906595173	58750.000	70000.000
73	Spectrogram 1	1	2437.171098748	2437.186863882	45833.333	50416.667
75	Spectrogram 1	1	2437.164792694	2437.196322963	65000.000	86250.000
76	Spectrogram 1	1	2437.244669375	2437.255179464	64583.333	74583.333
77	Spectrogram 1	1	2439.052404637	2439.088138941	51666.667	66666.667
78	Spectrogram 1	1	2439.214260016	2439.249994320	70833.333	84583.333
79	Spectrogram 1	1	2439.269963490	2439.292034678	75833.333	93750.000
80	Spectrogram 1	1	2439.413951717	2439.428665842	77500.000	92083.333
81	Spectrogram 1	1	2439.723999359	2439.740815502	80416.667	94583.333
82	Spectrogram 1	1	2439.378217413	2439.416053735	62083.333	74166.667
83	Spectrogram 1	1	2439.547429854	2439.603133329	59583.333	68750.000
84	Spectrogram 1	1	2439.694571108	2439.731356421	61250.000	70833.333
85	Spectrogram 1	1	2439.743968389	2439.753427469	61250.000	71666.667
87	Spectrogram 1	1	2441.740885263	2441.759803424	61250.000	69166.667
88	Spectrogram 1	1	2442.077208128	2442.087718218	66250.000	80000.000
89	Spectrogram 1	1	2442.094024271	2442.104534361	73333.333	85833.333
90	Spectrogram 1	1	2442.202278194	2442.213839292	69583.333	77083.333
91	Spectrogram 1	1	2442.231706444	2442.249573597	62083.333	71666.667
92	Spectrogram 1	1	2442.213839292	2442.236961489	42083.333	47500.000
93	Spectrogram 1	1	2476.851938893	2476.879265125	65416.667	77083.333
94	Spectrogram 1	1	2498.274653017	2498.299877232	55833.333	65416.667
95	Spectrogram 1	1	2500.759238186	2500.788666437	66250.000	95000.000
96	Spectrogram 1	1	2500.889563296	2500.923195583	69166.667	85833.333
97	Spectrogram 1	1	2501.121836275	2501.137601410	62916.667	77083.333
98	Spectrogram 1	1	2501.114479213	2501.142856454	43333.333	47500.000
99	Spectrogram 1	1	2508.643906664	2508.665977852	74166.667	95416.667
100	Spectrogram 1	1	2508.673334915	2508.685947022	64166.667	95416.667
101	Spectrogram 1	1	2509.869383105	2509.896709338	64166.667	72083.333
102	Spectrogram 1	1	2519.682652595	2519.695264702	73333.333	88333.333
103	Spectrogram 1	1	2523.719577850	2523.736393993	69583.333	79166.667
104	Spectrogram 1	1	2525.585118464	2525.604036625	77916.667	84583.333
105	Spectrogram 1	1	2525.840513640	2525.875196936	45833.333	52083.333
106	Spectrogram 1	1	2526.316620697	2526.338691885	68333.333	80833.333
107	Spectrogram 1	1	2526.570964864	2526.580423945	62500.000	67916.667
108	Spectrogram 1	1	2527.298263061	2527.321385258	69583.333	87083.333
109	Spectrogram 1	1	2527.493750726	2527.504260816	66666.667	80833.333
110	Spectrogram 1	1	2530.675154552	2530.727705000	60833.333	77083.333
111	Spectrogram 1	1	2536.179288168	2536.215022472	70833.333	82916.667
112	Spectrogram 1	1	2536.357959691	2536.383183905	59583.333	72083.333
113	Spectrogram 1	1	2536.525070114	2536.547141302	65833.333	73750.000
114	Spectrogram 1	1	2537.426835657	2537.440498774	66666.667	80833.333
115	Spectrogram 1	1	2537.407917496	2537.442600792	43750.000	51250.000
116	Spectrogram 1	1	2538.721678549	2538.750055791	61250.000	79583.333
117	Spectrogram 1	1	2538.902452090	2538.931880340	43750.000	46666.667
118	Spectrogram 1	1	2538.910860161	2538.925574287	63750.000	77500.000
119	Spectrogram 1	1	2539.038032245	2539.061154442	64583.333	74583.333
120	Spectrogram 1	1	2539.221958812	2539.240876973	62083.333	74166.667
121	Spectrogram 1	1	2539.347028878	2539.383814191	63750.000	74166.667
122	Spectrogram 1	1	2539.478404997	2539.513088292	69166.667	79166.667
123	Spectrogram 1	1	2539.512037283	2539.518343337	80000.000	89583.333
124	Spectrogram 1	1	2539.486813069	2539.495221140	40833.333	45000.000
125	Spectrogram 1	1	2539.630801295	2539.647617439	52916.667	66666.667
126	Spectrogram 1	1	2539.768483468	2539.804217773	62083.333	74166.667
127	Spectrogram 1	1	2540.122673486	2540.146846692	59583.333	86666.667
128	Spectrogram 1	1	2540.321314179	2540.341283349	42500.000	46250.000
129	Spectrogram 1	1	2540.580913390	2540.613494668	41250.000	45000.000
130	Spectrogram 1	1	2540.748023814	2540.782707110	40416.667	47500.000
131	Spectrogram 1	1	2540.313957116	2540.349691420	64583.333	74166.667
132	Spectrogram 1	1	2540.369660591	2540.388578752	70833.333	88333.333
133	Spectrogram 1	1	2540.605086596	2540.620851731	65833.333	76666.667
134	Spectrogram 1	1	2540.775350047	2540.794268208	61666.667	75000.000
135	Spectrogram 1	1	1201.234909978	1201.264338229	46250.000	54166.667
136	Spectrogram 1	1	1201.914912772	1201.938034969	48333.333	55000.000
137	Spectrogram 1	1	1205.304416511	1205.320181646	46666.667	52916.667
138	Spectrogram 1	1	1212.419746434	1212.435511569	50416.667	57916.667
139	Spectrogram 1	1	1212.927383760	1212.965220082	41250.000	55833.333
140	Spectrogram 1	1	1213.390878709	1213.427664022	43750.000	52083.333
141	Spectrogram 1	1	1295.063728391	1295.105768750	49003.322	63122.924
142	Spectrogram 1	1	1322.973269084	1323.018462469	58970.100	66029.900
143	Spectrogram 1	1	1341.596095492	1341.631829797	50664.452	57308.970
144	Spectrogram 1	1	1410.115593649	1410.148174926	66300.676	75591.216
145	Spectrogram 1	1	1415.163589238	1415.176201345	41807.432	48564.189
146	Spectrogram 1	1	1429.839877582	1429.882968949	56587.838	65456.081
147	Spectrogram 1	1	1457.911274214	1457.959620626	59966.216	73057.432
148	Spectrogram 1	1	1490.820464505	1490.867759907	74324.324	90371.622
149	Spectrogram 1	1	1491.469988038	1491.510977388	64189.189	92060.811
150	Spectrogram 1	1	1491.662322677	1491.692801937	56165.541	65456.081
151	Spectrogram 1	1	1493.120071677	1493.151601946	70101.351	87837.838
152	Spectrogram 1	1	1493.266161922	1493.288233110	63344.595	75168.919
153	Spectrogram 1	1	1493.306100262	1493.357599701	63344.595	100929.054
154	Spectrogram 1	1	1493.359701719	1493.383874925	60810.811	68412.162
155	Spectrogram 1	1	1493.379670889	1493.384925933	74324.324	86993.243
156	Spectrogram 1	1	1521.909330990	1521.946116303	74746.622	85304.054
157	Spectrogram 1	1	1522.525222237	1522.540987371	70101.351	87837.838
158	Spectrogram 1	1	1522.569364613	1522.586180756	76435.811	117398.649
159	Spectrogram 1	1	1522.557803515	1522.597741855	64189.189	76435.811
160	Spectrogram 1	1	1522.681822571	1522.729117974	66300.676	77280.405
161	Spectrogram 1	1	1522.843677950	1522.890973353	60810.811	74746.622
162	Spectrogram 1	1	1522.728066965	1522.756444207	82770.270	93750.000
163	Spectrogram 1	1	1522.758546225	1522.777464386	60810.811	71368.243
164	Spectrogram 1	1	1523.004482321	1523.026553509	59966.216	65033.784
165	Spectrogram 1	1	1523.134807431	1523.150572565	59543.919	71368.243
166	Spectrogram 1	1	1524.575740568	1524.603066801	61233.108	69256.757
167	Spectrogram 1	1	1524.624086980	1524.662974311	60388.514	73057.432
169	Spectrogram 1	1	1535.451580391	1535.474702588	57432.432	63766.892
170	Spectrogram 1	1	1543.188056887	1543.201720003	72212.838	85726.351
171	Spectrogram 1	1	1543.199617985	1543.213281102	91638.514	98817.568
172	Spectrogram 1	1	1543.318381857	1543.355167170	65033.784	82770.270
173	Spectrogram 1	1	1543.355167170	1543.416125690	78125.000	103885.135
174	Spectrogram 1	1	1543.486543290	1543.522277594	57432.432	68412.162
175	Spectrogram 1	1	1544.026761892	1544.056190143	42229.730	50253.378
176	Spectrogram 1	1	1544.048833081	1544.075108304	62077.703	70101.351
177	Spectrogram 1	1	1547.340592847	1547.373174124	65033.784	77702.703
178	Spectrogram 1	1	1548.136206485	1548.164583727	63344.595	78969.595
179	Spectrogram 1	1	1553.017091651	1553.067540081	57432.432	62077.703
180	Spectrogram 1	1	1580.347526830	1580.364342973	68834.459	77280.405
181	Spectrogram 1	1	1581.505738557	1581.569850104	65456.081	85726.351
182	Spectrogram 1	1	1581.646573757	1581.719093375	60810.811	73057.432
183	Spectrogram 1	1	1581.866234489	1581.901968793	40118.243	44341.216
184	Spectrogram 1	1	1581.892509713	1581.908274847	62922.297	73057.432
185	Spectrogram 1	1	1582.080640316	1582.133190763	59966.216	68412.162
186	Spectrogram 1	1	1581.874642561	1581.978692447	75591.216	90793.919
187	Spectrogram 1	1	1584.546307184	1584.578888461	61233.108	67567.568
188	Spectrogram 1	1	1584.686091374	1584.728131733	56165.541	67145.270
189	Spectrogram 1	1	1584.729182742	1584.765968055	73479.730	87415.541
190	Spectrogram 1	1	1586.346685383	1586.369807580	69256.757	80658.784
191	Spectrogram 1	1	1586.379266661	1586.403439866	77702.703	93750.000
192	Spectrogram 1	1	1586.483316547	1586.519050851	57010.135	67989.865
193	Spectrogram 1	1	1586.534815986	1586.555836165	69679.054	84881.757
194	Spectrogram 1	1	1586.625202756	1586.664090087	54476.351	65878.378
195	Spectrogram 1	1	1587.373521132	1587.395592320	62922.297	70523.649
196	Spectrogram 1	1	1587.588977967	1587.612100164	58699.324	67989.865
197	Spectrogram 1	1	1587.605794111	1587.625763281	75591.216	88682.432
198	Spectrogram 1	1	1587.746629311	1587.762394445	42652.027	46875.000
199	Spectrogram 1	1	1587.757139400	1587.781312606	59966.216	74324.324
200	Spectrogram 1	1	1589.058288346	1589.074053480	62500.000	66722.973
201	Spectrogram 1	1	1589.083512561	1589.120297874	58277.027	65033.784
202	Spectrogram 1	1	1596.429013726	1596.471054084	62922.297	75168.919
203	Spectrogram 1	1	1596.825243961	1596.847315149	67989.865	77280.405
204	Spectrogram 1	1	1597.483175567	1597.519960880	67567.568	84037.162
205	Spectrogram 1	1	1607.280680343	1607.297496486	64189.189	75168.919
206	Spectrogram 1	1	1628.596191273	1628.616160443	52364.865	58277.027
207	Spectrogram 1	1	1641.430060639	1641.463692925	62077.703	68412.162
208	Spectrogram 1	1	1647.660441303	1647.694073589	77280.405	93750.000
209	Spectrogram 1	1	1647.878000156	1647.920040514	66300.676	80658.784
210	Spectrogram 1	1	1648.057722687	1648.092405983	62077.703	74746.622
211	Spectrogram 1	1	1647.768695225	1647.790766413	59966.216	70523.649
212	Spectrogram 1	1	1647.696175607	1647.767644216	61233.108	97972.973
213	Spectrogram 1	1	1647.941060693	1647.980999034	59966.216	93327.703
214	Spectrogram 1	1	1648.872254487	1648.894325675	54054.054	62922.297
215	Spectrogram 1	1	1651.241228531	1651.305340077	65033.784	91638.514
216	Spectrogram 1	1	1651.384165749	1651.409389964	62500.000	76435.811
217	Spectrogram 1	1	1651.434614179	1651.455634358	63344.595	95016.892
218	Spectrogram 1	1	1651.549174155	1651.583857450	68412.162	81081.081
219	Spectrogram 1	1	1651.721539623	1651.775141080	43074.324	48564.189
220	Spectrogram 1	1	1651.745712829	1651.766733009	65456.081	79814.189
221	Spectrogram 1	1	1651.879190967	1651.917027289	43918.919	48986.486
222	Spectrogram 1	1	1651.899160137	1651.912823253	62077.703	78125.000
223	Spectrogram 1	1	1652.047352399	1652.078882668	66300.676	78969.595
224	Spectrogram 1	1	1652.212360665	1652.229176809	63344.595	70945.946
225	Spectrogram 1	1	1655.376948348	1655.392713482	57432.432	70101.351
226	Spectrogram 1	1	1655.559823906	1655.588201148	65033.784	74746.622
227	Spectrogram 1	1	1655.752158545	1655.781586795	65456.081	75591.216
228	Spectrogram 1	1	1655.963411345	1656.021216837	75000.000	93220.339
229	Spectrogram 1	1	1655.940289148	1655.965513363	66949.153	75423.729
230	Spectrogram 1	1	1655.779484778	1655.837290270	64830.508	100847.458
231	Spectrogram 1	1	1656.111603607	1656.148388921	66101.695	77542.373
232	Spectrogram 1	1	1657.735412302	1657.750126428	63135.593	72033.898
233	Spectrogram 1	1	1658.336589424	1658.361813639	62288.136	94067.797
234	Spectrogram 1	1	1670.292866593	1670.324396862	68220.339	83474.576
235	Spectrogram 1	1	1670.368539238	1670.405324552	53389.831	72881.356
236	Spectrogram 1	1	1670.493609304	1670.516731501	54237.288	69915.254
238	Spectrogram 1	1	1670.262387334	1670.335957961	58474.576	69915.254
239	Spectrogram 1	1	1671.520445053	1671.537261196	66525.424	83474.576
240	Spectrogram 1	1	1671.659178095	1671.673892220	60593.220	66525.424
241	Spectrogram 1	1	1672.122673044	1672.141591205	42372.881	49576.271
242	Spectrogram 1	1	1674.419127610	1674.448555860	63559.322	75423.729
243	Spectrogram 1	1	1674.932019840	1674.954091028	63983.051	77542.373
244	Spectrogram 1	1	1675.070753022	1675.112793380	55084.746	75423.729
245	Spectrogram 1	1	1675.204231159	1675.234710418	49576.271	62288.136
246	Spectrogram 1	1	1676.949956893	1676.980436152	54237.288	64406.780
247	Spectrogram 1	1	1677.084486039	1677.119169334	61864.407	73728.814
248	Spectrogram 1	1	1677.556389060	1677.578460248	63983.051	71610.169
249	Spectrogram 1	1	1677.696173251	1677.729805537	58050.847	70338.983
250	Spectrogram 1	1	1679.172840832	1679.193861011	53389.831	66101.695
251	Spectrogram 1	1	1681.452478975	1681.460887046	68644.068	80508.475
252	Spectrogram 1	1	1681.433560813	1681.440917876	67796.610	75423.729
253	Spectrogram 1	1	1681.424101733	1681.450376957	47457.627	59745.763
254	Spectrogram 1	1	1682.916534449	1682.941758664	46186.441	57203.390
255	Spectrogram 1	1	1695.786137979	1695.810311185	65677.966	76271.186
256	Spectrogram 1	1	1695.896493919	1695.904901991	63135.593	69067.797
257	Spectrogram 1	1	1730.879324316	1730.952894943	61864.407	81779.661
258	Spectrogram 1	1	1737.659382523	1737.698269854	66525.424	76694.915
259	Spectrogram 1	1	1767.767634089	1767.787603259	75847.458	85593.220
260	Spectrogram 1	1	1767.875888011	1767.904265253	63135.593	74576.271
261	Spectrogram 1	1	1781.008243920	1781.033468135	72033.898	91101.695
262	Spectrogram 1	1	1781.061845377	1781.077610511	51694.915	67372.881
263	Spectrogram 1	1	1781.857459156	1781.895295478	71186.441	100847.458
264	Spectrogram 1	1	1782.030875633	1782.077120027	67372.881	83050.847
265	Spectrogram 1	1	1789.109420243	1789.125185377	62711.864	71610.169
266	Spectrogram 1	1	1790.418977260	1790.449456520	78389.831	87711.864
267	Spectrogram 1	1	1790.480986789	1790.489394860	66525.424	78389.831
268	Spectrogram 1	1	1823.500558547	1823.518425700	68220.339	80508.475
269	Spectrogram 1	1	1823.546802941	1823.587792291	66525.424	82203.390
270	Spectrogram 1	1	1823.670821998	1823.685536123	66101.695	77542.373
271	Spectrogram 1	1	1828.602155593	1828.620022746	67372.881	85593.220
272	Spectrogram 1	1	1829.007845050	1829.058293480	61864.407	71610.169
273	Spectrogram 1	1	1829.126609062	1829.153935294	59745.763	79661.017
274	Spectrogram 1	1	1833.884526320	1833.912903561	62288.136	71610.169
275	Spectrogram 1	1	1838.791686850	1838.811656020	66525.424	82203.390
276	Spectrogram 1	1	1838.965103327	1839.007143685	65677.966	74576.271
277	Spectrogram 1	1	1839.168999064	1839.185815207	55932.203	64830.508
278	Spectrogram 1	1	1839.372894801	1839.392863972	63135.593	72033.898
279	Spectrogram 1	1	1839.420190204	1839.438057357	63983.051	71610.169
280	Spectrogram 1	1	1839.545260130	1839.591504524	62711.864	72881.356
281	Spectrogram 1	1	1839.623034793	1839.650361025	61440.678	68220.339
282	Spectrogram 1	1	1839.722880643	1839.774380082	60169.492	69915.254
283	Spectrogram 1	1	1839.892093085	1839.921521336	61864.407	72881.356
284	Spectrogram 1	1	1839.927827389	1839.957255640	76271.186	88559.322
285	Spectrogram 1	1	1840.076019652	1840.110702948	41101.695	45762.712
286	Spectrogram 1	1	1840.106498912	1840.124366064	61440.678	69067.797
287	Spectrogram 1	1	1840.268354291	1840.297782541	61864.407	68644.068
288	Spectrogram 1	1	1840.615187246	1840.630952380	68220.339	75423.729
289	Spectrogram 1	1	1844.003639836	1844.032017077	57203.390	63983.051
290	Spectrogram 1	1	1844.936935788	1844.972670092	67372.881	78813.559
291	Spectrogram 1	1	1845.282717734	1845.323707083	54661.017	61016.949
292	Spectrogram 1	1	1858.916404774	1858.936373944	66525.424	76271.186
293	Spectrogram 1	1	1860.692609767	1860.746211224	65677.966	79237.288
294	Spectrogram 1	1	1860.876536335	1860.903862567	55932.203	68220.339
295	Spectrogram 1	1	1861.502937531	1861.533416791	41949.153	50000.000
296	Spectrogram 1	1	1861.612242463	1861.635364660	66101.695	77542.373
297	Spectrogram 1	1	1861.780403895	1861.820342236	63983.051	83898.305
298	Spectrogram 1	1	1862.253357925	1862.280684158	68644.068	87288.136
299	Spectrogram 1	1	1862.381581018	1862.439386510	56779.661	73728.814
300	Spectrogram 1	1	1862.581272719	1862.626466104	40254.237	44491.525
301	Spectrogram 1	1	1862.612802988	1862.626466104	58898.305	75000.000
302	Spectrogram 1	1	1863.203470020	1863.224490200	61016.949	71610.169
303	Spectrogram 1	1	1863.453610152	1863.476732349	56779.661	67372.881
304	Spectrogram 1	1	1863.713209363	1863.735280551	58474.576	65254.237
305	Spectrogram 1	1	1873.191207277	1873.230094608	72881.356	86864.407
306	Spectrogram 1	1	1873.376184853	1873.409817139	64406.780	73728.814
307	Spectrogram 1	1	1874.244318249	1874.267440446	61440.678	70338.983
308	Spectrogram 1	1	1874.270593333	1874.296868557	75000.000	93644.068
309	Spectrogram 1	1	1873.409816999	1873.428735160	75847.458	97881.356
310	Spectrogram 1	1	1874.310531533	1874.329449694	77542.373	84745.763
311	Spectrogram 1	1	1874.395663259	1874.420887473	56355.932	64830.508
312	Spectrogram 1	1	1874.547008548	1874.617426148	76694.915	89406.780
313	Spectrogram 1	1	1874.587997897	1874.595354960	55508.475	71186.441
314	Spectrogram 1	1	1874.548059557	1874.609018076	38135.593	42372.881
315	Spectrogram 1	1	1874.731986124	1874.755108321	61864.407	74576.271
316	Spectrogram 1	1	1874.880178387	1874.908555628	40677.966	44915.254
317	Spectrogram 1	1	1874.903300584	1874.909606637	56355.932	73728.814
318	Spectrogram 1	1	1874.921167736	1874.937983879	75847.458	90677.966
319	Spectrogram 1	1	1875.037829730	1875.064104954	61864.407	71186.441
320	Spectrogram 1	1	1875.188124010	1875.202838136	57627.119	64406.780
321	Spectrogram 1	1	1877.141949517	1877.191346938	63559.322	74576.271
323	Spectrogram 1	1	1877.681116971	1877.722106320	61440.678	72033.898
325	Spectrogram 1	1	1878.633330944	1878.651198096	52966.102	68644.068
326	Spectrogram 1	1	1881.534115379	1881.579308764	64830.508	77966.102
327	Spectrogram 1	1	1881.654981408	1881.680205623	57627.119	66101.695
328	Spectrogram 1	1	1883.778019217	1883.809549485	65254.237	78813.559
329	Spectrogram 1	1	1884.033414393	1884.056536590	62288.136	77118.644
330	Spectrogram 1	1	1884.106985020	1884.158484458	46610.169	73305.085
331	Spectrogram 1	1	1884.259381318	1884.287758560	41525.424	45762.712
332	Spectrogram 1	1	1884.421236697	1884.439103849	66949.153	76271.186
333	Spectrogram 1	1	1884.865813485	1884.876323575	61440.678	73728.814
334	Spectrogram 1	1	1884.986679515	1885.016107765	60169.492	72881.356
335	Spectrogram 1	1	1889.479742656	1889.498660818	66101.695	77542.373
336	Spectrogram 1	1	1889.599557677	1889.612169785	57203.390	63559.322
337	Spectrogram 1	1	1892.867144237	1892.896572488	62288.136	73305.085
338	Spectrogram 1	1	1892.723156011	1892.745227199	41101.695	50423.729
339	Spectrogram 1	1	1893.332741204	1893.354812392	66101.695	76694.915
340	Spectrogram 1	1	1893.554504094	1893.584983354	44067.797	47881.356
341	Spectrogram 1	1	1893.721614518	1893.747889741	69915.254	79661.017
342	Spectrogram 1	1	1894.441555652	1894.455218768	61440.678	73305.085
343	Spectrogram 1	1	1915.390264597	1915.404978722	67372.881	74576.271
344	Spectrogram 1	1	1915.428100919	1915.459631188	63983.051	71610.169
345	Spectrogram 1	1	1915.532150806	1915.558426030	61864.407	68644.068
346	Spectrogram 1	1	1917.146500420	1917.161214546	57203.390	64406.780
347	Spectrogram 1	1	1924.104179281	1924.125199460	62288.136	70762.712
348	Spectrogram 1	1	1924.236606409	1924.275493740	61864.407	75423.729
349	Spectrogram 1	1	1924.814661334	1924.843038576	66101.695	77118.644
350	Spectrogram 1	1	1924.931323328	1924.959700570	65677.966	72033.898
351	Spectrogram 1	1	1925.503072199	1925.531449441	63135.593	74576.271
352	Spectrogram 1	1	1925.626040247	1925.668080605	64830.508	84745.763
353	Spectrogram 1	1	1925.780538563	1925.804711769	58898.305	66101.695
354	Spectrogram 1	1	1943.219928749	1943.268275161	61440.678	72457.627
355	Spectrogram 1	1	1943.353406886	1943.390192199	58898.305	66525.424
356	Spectrogram 1	1	1943.514211256	1943.541537489	74152.542	87711.864
357	Spectrogram 1	1	1943.479527961	1943.517364283	58898.305	67372.881
358	Spectrogram 1	1	1943.631924119	1943.676066495	57627.119	67796.610
359	Spectrogram 1	1	1945.301977348	1945.332456608	66525.424	74576.271
360	Spectrogram 1	1	1951.758324797	1951.800365155	69491.525	83898.305
361	Spectrogram 1	1	1954.111533566	1954.144114844	64406.780	72457.627
362	Spectrogram 1	1	1954.240807668	1954.274439954	64830.508	73728.814
363	Spectrogram 1	1	1954.274439954	1954.315429303	69915.254	93220.339
364	Spectrogram 1	1	1954.404765064	1954.424734235	60593.220	67796.610
365	Spectrogram 1	1	1954.919759452	1954.951289721	63983.051	79237.288
366	Spectrogram 1	1	1955.043778509	1955.078461805	44067.797	47457.627
367	Spectrogram 1	1	1955.065849697	1955.083716849	68644.068	77118.644
368	Spectrogram 1	1	1955.240317184	1955.262388372	60169.492	76694.915
369	Spectrogram 1	1	1955.262388372	1955.302326712	75847.458	98728.814
370	Spectrogram 1	1	1955.418988706	1955.447365948	63983.051	74152.542
371	Spectrogram 1	1	1955.444212921	1955.505171440	75423.729	102118.644
372	Spectrogram 1	1	1955.925575022	1955.966564371	48728.814	69915.254
373	Spectrogram 1	1	1959.743890275	1959.760706418	66525.424	76694.915
374	Spectrogram 1	1	1960.148528722	1960.163242848	62711.864	72881.356
375	Spectrogram 1	1	1960.322996209	1960.351373450	68220.339	75847.458
376	Spectrogram 1	1	1960.480647552	1960.507973785	37711.864	43644.068
377	Spectrogram 1	1	1960.501667591	1960.514279698	58474.576	64830.508
378	Spectrogram 1	1	1960.639349764	1960.675084068	59745.763	71610.169
379	Spectrogram 1	1	1962.818091327	1962.832805453	61440.678	74576.271
380	Spectrogram 1	1	1967.605436836	1967.638018114	66949.153	75847.458
381	Spectrogram 1	1	1967.664293338	1967.671650400	58474.576	69491.525
382	Spectrogram 1	1	1967.752578090	1967.785159367	63135.593	70338.983
383	Spectrogram 1	1	1967.914433469	1967.960677863	40254.237	44491.525
384	Spectrogram 1	1	1967.943861720	1967.955422818	63559.322	76694.915
385	Spectrogram 1	1	1968.105717099	1968.124635260	64830.508	72033.898
