Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
35	Spectrogram 1	1	62.121051463	62.130978956	48426.2	57808.7
36	Spectrogram 1	1	62.668673409	62.696846025	46307.5	58716.7
37	Spectrogram 1	1	62.956302357	62.991719360	52360.8	60532.7
38	Spectrogram 1	1	63.218173485	63.251444003	51452.8	60835.4
39	Spectrogram 1	1	64.685832439	64.723395927	29055.7	37530.3
40	Spectrogram 1	1	64.717761404	64.729298761	21489.1	26937.0
41	Spectrogram 1	1	65.917377896	65.940720920	39951.6	52966.1
42	Spectrogram 1	1	66.890808473	66.919249400	49031.5	60532.7
43	Spectrogram 1	1	66.915761362	66.924883923	68401.9	78995.2
44	Spectrogram 1	1	67.027646848	67.041062380	45399.5	54176.8
45	Spectrogram 1	1	67.299445469	67.335130783	47820.8	58111.4
46	Spectrogram 1	1	68.201774021	68.236654402	53874.1	69007.3
47	Spectrogram 1	1	68.578213787	68.616313896	44188.9	59624.7
48	Spectrogram 1	1	68.972630365	68.998388185	46307.5	59019.4
49	Spectrogram 1	1	69.631601031	69.656553920	42372.9	61138.0
50	Spectrogram 1	1	70.425800064	70.455045923	52663.4	67191.3
51	Spectrogram 1	1	72.812154183	72.836570450	59927.4	80811.1
52	Spectrogram 1	1	73.127955746	73.156128362	45702.2	57808.7
53	Spectrogram 1	1	73.170617136	73.182422804	46610.2	56295.4
54	Spectrogram 1	1	73.446977038	73.489638428	60835.4	80508.5
55	Spectrogram 1	1	73.491248292	73.525592052	53571.4	79600.5
56	Spectrogram 1	1	74.224541147	74.264251120	42978.2	61138.0
57	Spectrogram 1	1	73.969109475	73.989769393	51150.1	68099.3
58	Spectrogram 1	1	75.035644086	75.061938527	52966.1	65375.3
59	Spectrogram 1	1	77.294550656	77.376385397	57506.1	78692.5
60	Spectrogram 1	1	77.574935262	77.621621311	43280.9	56900.7
61	Spectrogram 1	1	77.889395273	77.920250995	61440.7	78389.8
62	Spectrogram 1	1	78.078554220	78.117727572	46307.5	57808.7
63	Spectrogram 1	1	78.893681818	78.927220646	51150.1	60532.7
64	Spectrogram 1	1	78.913000183	78.932318548	63559.3	82627.1
65	Spectrogram 1	1	81.522857300	81.558005992	47215.5	63559.3
66	Spectrogram 1	1	81.529296755	81.544590461	63559.3	86561.7
67	Spectrogram 1	1	82.001523415	82.036940418	71428.6	83232.4
68	Spectrogram 1	1	81.993474096	82.005279764	50544.8	60532.7
69	Spectrogram 1	1	82.018426985	82.024866440	51755.4	61440.7
70	Spectrogram 1	1	82.179145005	82.215366940	51755.4	66586.0
71	Spectrogram 1	1	82.212147213	82.226099365	42978.2	79600.5
72	Spectrogram 1	1	82.579464417	82.601465889	62348.7	77179.2
73	Spectrogram 1	1	82.906803338	82.939000614	63862.0	80508.5
74	Spectrogram 1	1	82.895265981	82.911901240	52663.4	62954.0
75	Spectrogram 1	1	84.858226264	84.907595420	37530.3	76271.2
76	Spectrogram 1	1	86.319177453	86.346008516	50847.5	59322.0
77	Spectrogram 1	1	87.570041420	87.586408368	41464.9	54176.8
78	Spectrogram 1	1	88.302529344	88.334458308	50847.5	67493.9
79	Spectrogram 1	1	88.388657055	88.422732505	53571.4	69007.3
80	Spectrogram 1	1	89.200833236	89.241616451	38438.3	54479.4
81	Spectrogram 1	1	89.223371329	89.233030511	58716.7	77179.2
82	Spectrogram 1	1	90.827063726	90.838332773	50847.5	63559.3
83	Spectrogram 1	1	90.837259530	90.863822282	46004.8	80205.8
84	Spectrogram 1	1	95.667386822	95.695022817	54479.4	68401.9
85	Spectrogram 1	1	95.898133917	95.941868549	42372.9	55690.1
86	Spectrogram 1	1	97.171536022	97.227344633	38740.9	70217.9
87	Spectrogram 1	1	98.292269334	98.319637018	46610.2	57506.1
88	Spectrogram 1	1	99.064198921	99.098274370	49031.5	60230.0
89	Spectrogram 1	1	99.098274370	99.107665242	52058.1	65072.6
90	Spectrogram 1	1	102.104426239	102.133672098	32082.3	42372.9
91	Spectrogram 1	1	198.547057498	198.570132212	23607.7	30569.0
